WellOtherDataId|StateWellId|OtherDataAvailableId|CreatedDate|LastUpdateDate
2202|79185|1||
2203|79310|3||
2204|79345|3||
2205|79345|4||
2206|79349|3||
2207|79349|4||
2208|79459|3||
2209|79459|4||
2213|79490|1||
2214|79572|3||
2215|79572|4||
2216|79573|3||
2217|79573|4||
2218|79611|3||
2219|79611|4||
2221|84793|1||
2222|84857|1||
2223|85023|3||
2224|85449|3||
2225|85450|3||
2226|87094|3||
2227|87122|3||
2230|87142|3||
2231|87149|3||
2234|87673|3||
2237|90258|3||
2238|90260|3||
2239|90267|3||
2241|90348|1||
2242|90370|3||
2243|90627|3||
2244|90634|1||
2245|90928|1||
2246|90942|3||
2247|90968|3||
2248|91004|1||
2249|91005|1||
2250|91007|1||
2251|92664|1||
2253|92861|1||
2254|92862|1||
2255|92863|1||
2256|92864|1||
2257|92879|3||
2258|92889|3||
2259|92895|3||
2260|92980|1||
2261|93014|1||
2262|93015|1||
2264|93029|1||
2266|93048|1||
2267|93048|27||
2268|93057|1||
2269|93100|1||
2271|93120|1||
2272|93154|1||
2273|93171|1||
2275|95707|3||
2278|96081|1||
2280|96120|3||
2281|96121|3||
2282|96122|3||
2284|96129|3||
2287|97951|3||
2288|97987|1||
2289|98085|3||
2291|98225|3||
2292|98240|3||
2293|98381|1||
2294|98382|3||
2295|102267|1||
2296|31287|1||
2297|31288|1||
2298|31293|3||
2299|31294|1||
2300|31310|1||
2301|31345|1||
2302|38797|1||
2303|38805|3||
2304|44680|1||
2305|44681|1||
2306|44903|3||
2307|44952|2||
2308|44962|2||
2309|45005|2||
2310|45042|2||
2311|45048|3||
2312|45053|3||
2313|45056|3||
2314|45080|3||
2315|45081|3||
2316|45082|3||
2317|45090|2||
2318|45091|3||
2319|45092|3||
2320|45121|2||
2321|45121|3||
2322|45122|3||
2323|45123|3||
2324|45131|3||
2325|45132|3||
2326|45139|3||
2327|45141|2||
2328|45142|3||
2329|45178|2||
2330|45178|3||
2331|45240|3||
2332|45252|3||
2333|45275|1||
2334|45276|1||
2337|48148|1||
2338|48163|4||
2340|48305|1||
2341|48306|3||
2342|48345|3||
2343|50599|1||
2344|50627|3||
2346|50679|1||
2349|50713|3||
2351|50807|3||
2352|50846|3||
2353|50858|3||
2354|50859|3||
2355|50897|3||
2356|51028|1||
2357|51094|1||
2359|51142|3||
2360|51143|3||
2361|51151|1||
2362|51196|1||
2363|51224|3||
2364|51266|3||
2366|51380|3||
2367|53917|1||
2368|53949|1||
2369|54037|1||
2370|54107|3||
2371|54129|1||
2372|54318|1||
2373|54443|3||
2374|56731|3||
2376|56764|3||
2377|56802|3||
2381|20659|1||
2382|20660|1||
2383|20746|1||
2386|22747|1||
2387|22763|1||
2388|22764|3||
2389|22809|1||
2390|22861|1||
2391|22890|1||
2392|22912|1||
2394|22934|1||
2396|22949|3||
2401|23056|1||
2405|23131|3||
2407|23143|3||
2409|23150|1||
2410|23187|3||
2418|23261|1||
2419|23264|3||
2421|23307|3||
2425|24399|3||
2426|24475|1||
2428|24717|1||
2429|24722|3||
2430|24751|3||
2432|24799|3||
2433|27030|3||
2434|28864|1||
2435|28868|1||
2436|29239|1||
2439|32960|1||
2441|36741|3||
2442|39441|3||
2443|39483|1||
2444|39616|1||
2445|46107|2||
2446|46159|3||
2447|46160|3||
2448|46187|3||
2449|46222|3||
2450|46223|3||
2451|46227|3||
2452|46241|3||
2453|46242|3||
2454|46243|3||
2455|46247|2||
2456|46481|1||
2457|46566|1||
2458|46619|1||
2460|46844|3||
2463|49175|3||
2464|49205|3||
2465|49236|1||
2466|49310|1||
2471|49594|1||
2472|49632|3||
2473|52362|1||
2474|52363|1||
2475|52477|1||
2476|52520|3||
2477|52558|3||
2478|52580|3||
2479|52594|1||
2481|52622|3||
2482|52749|3||
2483|52768|1||
2485|52864|3||
2488|52875|3||
2493|55648|1||
2494|55649|2||
2495|55660|1||
2496|55663|1||
2497|55671|1||
2500|55711|1||
2501|55857|1||
2502|55882|3||
2503|55939|1||
2504|55940|1||
2505|55952|3||
2506|55978|3||
2509|58577|1||
2510|61467|3||
2511|61487|3||
2512|61489|3||
2513|61492|3||
2514|62168|1||
2515|69249|1||
2516|69250|1||
2517|69251|1||
2518|69254|1||
2519|69255|1||
2520|69256|1||
2521|69257|1||
2522|71846|3||
2523|72091|3||
2524|72332|3||
2525|72353|3||
2526|72413|3||
2529|74965|3||
2530|74994|1||
2531|75010|1||
2532|75011|3||
2533|75072|3||
2534|75176|3||
2535|75261|27||
2536|75438|3||
2537|75517|3||
2538|75531|1||
2539|75540|3||
2543|78748|1||
2544|78770|3||
2545|78770|4||
2546|78899|3||
2547|78899|4||
2548|81876|3||
2549|81887|3||
2550|85820|3||
2551|88980|1||
2552|89011|3||
2554|89058|3||
2555|89059|3||
2556|89104|3||
2557|89115|3||
2558|89162|3||
2559|89227|1||
2560|89252|3||
2561|89406|1||
2562|91831|1||
2563|91857|3||
2564|91873|1||
2565|91887|3||
2566|91955|1||
2567|92111|1||
2568|92280|3||
2569|92281|3||
2570|92284|3||
2571|92287|3||
2572|92292|3||
2573|92295|3||
2574|92303|3||
2575|92397|3||
2576|92398|3||
2578|92457|1||
2580|94810|1||
2581|94811|1||
2583|94901|3||
2587|98598|3||
2588|98600|1||
2589|98617|1||
2590|98765|1||
2591|98835|3||
2593|98990|3||
2595|99029|1||
2596|99061|3||
2597|99062|3||
2600|101454|3||
2601|101719|1||
2602|101975|1||
2603|101991|1||
2604|102012|1||
2605|102023|1||
2606|102024|1||
2608|102080|1||
2609|102086|3||
2610|102174|1||
2611|104797|1||
2612|105034|1||
2613|105041|1||
2614|105054|1||
2615|105055|1||
2620|108883|1||
2622|109003|1||
2623|109023|1||
2626|109268|3||
2627|109299|1||
2628|111755|1||
2632|111906|1||
2633|112514|1||
2634|31266|1||
2635|31280|1||
2636|31285|1||
2637|31290|1||
2638|31291|1||
2639|31311|1||
2640|31312|1||
2641|38799|1||
2642|38986|3||
2643|38987|3||
2644|44711|1||
2645|44712|1||
2646|44713|1||
2647|44960|3||
2648|44977|3||
2649|45045|3||
2650|45072|2||
2651|45098|3||
2652|45133|3||
2653|45151|3||
2654|45152|3||
2655|45187|3||
2656|45188|3||
2657|45245|3||
2658|45250|3||
2659|45269|3||
2660|45270|3||
2672|50573|3||
2673|50592|1||
2674|50593|3||
2675|50613|3||
2676|50617|3||
2677|50618|3||
2678|50628|3||
2679|50629|3||
2680|50661|3||
2682|50721|3||
2684|50769|3||
2686|50812|1||
2687|50834|3||
2688|50838|3||
2690|50917|3||
2691|50938|3||
2692|50952|3||
2693|51099|1||
2694|51103|1||
2695|51104|1||
2696|51105|1||
2697|51166|3||
2698|51185|1||
2699|51192|1||
2700|51194|3||
2701|51199|1||
2702|51200|1||
2703|51217|3||
2704|51218|3||
2708|54082|3||
2709|54310|1||
2710|54371|3||
2711|54389|3||
2712|54425|3||
2713|54542|1||
2714|56733|3||
2715|56734|1||
2718|56941|1||
2719|56986|1||
2720|56989|3||
2721|56990|3||
2722|56992|3||
2723|56995|1||
2725|57007|3||
2726|57024|3||
2729|57212|1||
2731|59861|2||
2732|59937|1||
2733|59939|1||
2734|60039|3||
2735|60167|1||
2738|60206|1||
2739|60207|3||
2740|60233|1||
2742|60383|1||
2743|60509|1||
2744|60520|1||
2745|60552|3||
2747|63660|3||
2749|69501|1||
2750|69734|1||
2751|69735|1||
2753|70007|1||
2754|70008|1||
2755|70139|1||
2756|70141|1||
2757|72455|3||
2760|72808|1||
2763|73092|3||
2764|76477|1||
2765|76479|1||
2766|76528|1||
2767|76530|1||
2768|76554|3||
2769|76555|3||
2770|76571|3||
2771|76573|1||
2772|76585|1||
2773|76586|1||
2774|76796|1||
2775|76819|1||
2776|76826|3||
2777|76972|3||
2778|76991|1||
2779|77012|1||
2780|77013|1||
2784|77248|1||
2786|77251|3||
2787|79971|27||
2790|81716|3||
2791|81798|3||
2792|81851|1||
2793|84592|3||
2794|84622|3||
2795|84656|3||
2796|84746|3||
2797|88016|3||
2798|88092|3||
2799|88169|2||
2800|88234|1||
2802|88396|3||
2803|88427|3||
2804|88448|1||
2805|88494|1||
2807|88507|3||
2808|88513|3||
2809|88568|1||
2810|88591|3||
2811|91214|3||
2812|91216|3||
2813|91365|3||
2814|91449|3||
2818|94239|3||
2821|94496|3||
2822|94577|3||
2823|94763|3||
2825|97077|3||
2827|97090|1||
2828|97135|3||
2829|97197|1||
2830|97253|3||
2834|97505|3||
2835|97555|1||
2836|97556|3||
2837|99184|3||
2838|99198|3||
2840|99241|3||
2841|99440|3||
2843|99631|1||
2844|99640|3||
2845|99821|1||
2846|99829|1||
2847|99830|3||
2848|99837|1||
2849|99843|3||
2851|100710|3||
2852|100886|1||
2853|101058|1||
2854|101126|1||
2855|101359|1||
2856|103218|1||
2857|103292|1||
2858|103340|3||
2860|103484|1||
2861|103485|1||
2862|103487|1||
2863|103666|1||
2864|103669|1||
2865|103743|1||
2866|106389|3||
2867|106390|3||
2868|106393|1||
2869|106394|1||
2870|106395|1||
2871|106396|1||
2872|106426|1||
2873|106443|1||
2874|106506|1||
2878|109800|1||
2879|109974|1||
2880|109978|1||
2883|110087|1||
2884|110098|3||
2885|110143|1||
2888|110200|1||
2890|112553|3||
2891|112588|1||
2892|112618|1||
2893|112782|1||
2894|112991|1||
2895|113010|1||
2896|113011|1||
2897|113046|1||
2898|113097|1||
2899|113115|1||
2900|113246|1||
2902|113290|1||
2904|113312|3||
2909|115706|1||
2912|115870|4||
2913|115874|1||
2914|115883|4||
2917|116201|1||
2918|116203|3||
2919|116209|1||
2920|116237|3||
2921|116261|3||
2924|116324|3||
2927|530|3||
2930|2766|3||
2931|9010|3||
2934|10518|3||
2935|10536|3||
2936|21147|1||
2939|21415|1||
2940|21646|3||
2945|23397|3||
2946|23653|1||
2950|23960|3||
2952|28097|1||
2953|30253|3||
2954|33047|1||
2955|33048|1||
2957|37082|3||
2958|37101|3||
2959|37200|3||
2960|46979|1||
2964|47239|3||
2967|47486|3||
2968|47518|1||
2969|47593|1||
2970|47688|3||
2971|47706|1||
2972|49834|1||
2973|49916|3||
2974|49956|1||
2975|49957|1||
2977|50411|1||
2979|50443|1||
2982|53125|1||
2985|53177|1||
2986|53297|1||
2987|53386|1||
2988|53387|1||
2990|53422|3||
2991|53441|1||
2992|53539|1||
2993|53596|3||
2994|53624|1||
2995|56075|1||
2996|56121|3||
2997|56166|3||
2999|56250|1||
3000|56353|3||
3001|56376|3||
3006|56576|1||
3009|56713|1||
3010|56718|1||
3011|59187|1||
3012|59192|3||
3013|59703|1||
3015|59763|1||
3018|73997|3||
3019|74035|3||
3020|74141|3||
3021|74142|3||
3022|74152|3||
3023|74339|3||
3024|74340|3||
3025|74353|3||
3026|80803|1||
3028|83454|1||
3029|86439|3||
3030|86719|4||
3032|86732|3||
3033|86758|3||
3034|86770|3||
3036|86773|4||
3037|86794|3||
3038|86827|1||
3040|86876|3||
3041|86932|3||
3042|86975|3||
3044|86989|1||
3045|86989|3||
3046|87044|3||
3047|89539|3||
3050|89675|3||
3051|89677|3||
3053|89724|3||
3054|89755|3||
3055|89759|3||
3057|89834|3||
3059|89952|1||
3060|90035|1||
3062|56964|3||
3063|56966|3||
3065|57013|3||
3066|57042|3||
3067|57043|1||
3068|57044|3||
3069|57065|1||
3070|57066|1||
3071|57067|3||
3073|57310|3||
3075|59953|1||
3076|60006|1||
3077|60101|1||
3078|60107|1||
3079|60108|1||
3081|60225|3||
3083|60333|1||
3084|60366|1||
3086|60422|1||
3087|60425|3||
3088|60426|3||
3089|60444|1||
3091|60522|1||
3092|60523|1||
3093|60525|3||
3094|60535|3||
3095|60568|3||
3097|66268|4||
3098|69362|1||
3099|69595|1||
3100|69599|1||
3101|69727|1||
3102|69897|1||
3103|69898|1||
3105|70014|1||
3106|70015|1||
3115|72541|3||
3116|72672|3||
3117|72695|1||
3119|76539|1||
3120|76541|1||
3121|76542|1||
3122|76543|1||
3124|76622|1||
3125|76623|1||
3126|76642|3||
3127|76643|3||
3128|76646|3||
3129|76648|3||
3130|76649|3||
3131|76663|1||
3132|76735|1||
3133|76768|1||
3134|76808|3||
3135|76832|1||
3136|76862|1||
3137|76892|1||
3138|76974|3||
3139|76977|3||
3141|76988|1||
3144|77070|1||
3145|77071|1||
3146|77089|3||
3147|77090|3||
3148|77247|1||
3149|77252|3||
3150|77254|1||
3151|79842|3||
3152|79842|4||
3154|81231|1||
3157|81726|3||
3158|81727|3||
3159|84595|1||
3160|84597|1||
3161|84645|3||
3162|84661|3||
3163|84711|3||
3165|88367|3||
3167|88372|3||
3168|88373|3||
3169|88384|3||
3170|88385|3||
3171|88406|3||
3172|88415|3||
3173|88419|3||
3175|88482|3||
3176|88493|1||
3177|88510|3||
3179|91088|1||
3180|91178|1||
3181|91220|3||
3182|91354|3||
3183|91456|1||
3184|91465|1||
3185|91717|3||
3186|91806|3||
3187|94153|3||
3188|94154|3||
3189|94159|3||
3190|94333|1||
3192|94362|3||
3193|94460|3||
3194|94482|3||
3195|94493|3||
3196|94748|3||
3197|94753|3||
3198|94755|1||
3199|94770|3||
3200|94771|3||
3202|97009|1||
3204|97319|3||
3205|99229|3||
3206|99253|1||
3207|99255|3||
3208|99388|3||
3210|99548|3||
3211|99549|3||
3212|99550|3||
3215|99596|3||
3217|99615|3||
3219|99813|2||
3221|100840|1||
3222|101136|3||
3223|101279|1||
3225|101309|1||
3226|101360|1||
3227|103126|3||
3228|103305|1||
3229|103370|1||
3230|103490|1||
3232|103570|3||
3233|103733|1||
3234|106338|1||
3235|106347|1||
3236|106431|1||
3238|106525|1||
3239|106526|1||
3240|106707|1||
3241|107043|3||
3244|109931|1||
3247|110090|3||
3248|110133|3||
3249|110154|1||
3250|110194|1||
3251|110195|1||
3252|112546|1||
3253|112607|1||
3254|113006|1||
3255|113020|1||
3256|113051|1||
3257|113056|3||
3259|113207|1||
3260|113227|1||
3261|113286|1||
3262|113307|1||
3264|115686|1||
3265|115727|3||
3267|116214|3||
3268|116215|3||
3269|116241|3||
3271|2464|4||
3275|10529|3||
3276|10530|3||
3277|15501|3||
3279|20972|3||
3280|20977|3||
3282|21419|3||
3293|23395|3||
3295|23645|1||
3296|23647|1||
3297|23746|3||
3304|27964|1||
3305|28118|1||
3306|28365|1||
3307|33535|3||
3308|44442|1||
3309|44453|1||
3310|46920|3||
3312|46992|1||
3313|47409|3||
3315|47480|3||
3316|47481|3||
3318|47606|1||
3319|47628|1||
3320|47629|1||
3321|47631|1||
3322|47660|1||
3323|47690|3||
3326|49969|1||
3327|50081|1||
3329|50255|1||
3331|50464|1||
3332|53069|3||
3343|53669|1||
3344|53785|1||
3345|53796|1||
3346|56115|3||
3347|56128|1||
3349|56352|3||
3350|56366|3||
3351|56647|1||
3352|56655|3||
3353|56688|3||
3354|56689|3||
3356|56714|1||
3358|59616|1||
3359|59623|3||
3363|59687|1||
3367|62631|3||
3368|71456|1||
3369|74007|3||
3370|74017|3||
3371|74073|3||
3372|74140|3||
3373|77485|1||
3375|83507|4||
3376|86663|1||
3377|86755|3||
3378|86762|3||
3380|86800|3||
3381|86873|1||
3383|86939|3||
3384|87012|1||
3385|87039|3||
3386|87059|1||
3387|87062|1||
3388|87066|3||
3389|87069|1||
3390|89433|3||
3391|89509|1||
3392|89510|1||
3393|89521|1||
3394|89541|3||
3396|89655|1||
3404|56987|1||
3405|56994|3||
3406|57006|3||
3407|57022|3||
3409|57039|3||
3410|57248|1||
3415|59975|1||
3418|60003|1||
3419|60081|1||
3420|60096|3||
3421|60172|3||
3423|60186|1||
3424|60192|3||
3425|60208|1||
3427|60250|3||
3428|60329|1||
3430|60432|1||
3431|60436|1||
3432|60437|3||
3433|60458|1||
3435|60504|1||
3436|60518|1||
3437|60519|1||
3438|60521|1||
3439|60542|1||
3440|60547|3||
3441|60564|3||
3442|60571|3||
3444|69695|1||
3445|69733|1||
3448|69986|1||
3451|70006|1||
3452|70012|1||
3453|72418|3||
3461|72697|1||
3462|72810|1||
3465|73002|1||
3467|76531|1||
3468|76537|1||
3470|76587|1||
3471|76607|3||
3472|76609|3||
3473|76627|3||
3474|76645|3||
3475|76751|3||
3476|76790|1||
3477|76800|1||
3478|76801|1||
3479|76827|3||
3480|76831|1||
3481|76854|1||
3482|76858|3||
3483|76866|1||
3484|76904|3||
3485|76953|3||
3486|76962|1||
3487|76976|3||
3488|76990|1||
3489|77015|3||
3493|77069|1||
3494|77076|1||
3495|77081|1||
3496|77207|1||
3497|77224|3||
3498|77250|1||
3500|77283|3||
3501|80141|4||
3502|80239|1||
3506|81604|1||
3507|84229|1||
3508|84599|1||
3509|84649|3||
3510|84707|3||
3511|84714|3||
3512|88269|1||
3515|88356|3||
3516|88357|3||
3517|88379|3||
3518|88386|3||
3519|88393|3||
3520|88398|3||
3521|88465|1||
3522|88480|1||
3523|88569|1||
3524|88585|3||
3525|88620|3||
3526|91211|3||
3527|91369|3||
3529|91389|3||
3530|91405|1||
3532|91461|1||
3534|91520|3||
3535|91526|3||
3538|91637|3||
3539|91689|1||
3540|91750|3||
3541|91770|3||
3542|91781|3||
3543|91788|3||
3544|91803|3||
3545|91810|3||
3546|94156|3||
3547|94368|1||
3548|94454|3||
3549|94456|3||
3550|94458|3||
3551|94465|3||
3552|94484|3||
3554|94742|3||
3555|94744|3||
3556|94757|1||
3557|94758|1||
3558|94772|3||
3560|97190|3||
3561|97377|3||
3562|97417|3||
3564|97510|3||
3566|99382|3||
3567|99506|3||
3569|99614|3||
3570|99660|1||
3572|99778|3||
3573|99826|1||
3574|99840|3||
3575|99842|3||
3577|100715|1||
3578|101050|3||
3580|103316|1||
3581|103344|3||
3582|103411|1||
3585|103593|1||
3586|103670|1||
3587|103673|1||
3588|103728|1||
3590|106340|1||
3591|106427|1||
3592|106429|1||
3593|106520|1||
3594|106530|1||
3599|106641|1||
3600|106916|1||
3602|107030|3||
3607|109747|3||
3608|109797|1||
3609|109875|1||
3610|109945|1||
3611|109963|3||
3612|109979|1||
3614|549|3||
3621|3114|1||
3623|10130|3||
3624|10517|3||
3625|10531|3||
3626|10537|3||
3627|10549|3||
3628|10550|3||
3630|18544|1||
3631|21146|1||
3632|21298|1||
3637|23313|3||
3641|23651|1||
3642|23654|1||
3643|23922|3||
3645|28053|1||
3646|28391|1||
3647|28546|1||
3648|33341|3||
3649|33410|27||
3650|37061|3||
3651|37098|3||
3652|37102|3||
3653|37199|3||
3654|37261|3||
3655|37275|1||
3656|37611|3||
3657|47001|1||
3658|47098|1||
3659|47099|1||
3660|47179|1||
3664|47222|1||
3666|47367|1||
3670|47646|3||
3672|49776|3||
3674|53190|1||
3678|53394|3||
3680|53417|1||
3681|53567|1||
3682|53595|3||
3683|53609|1||
3685|53645|3||
3686|53648|3||
3687|53773|3||
3688|53797|1||
3689|56077|1||
3690|56359|3||
3691|56364|1||
3692|56375|3||
3693|56395|1||
3698|56601|1||
3700|56649|3||
3702|56717|1||
3703|56719|3||
3705|59309|3||
3706|59497|3||
3710|59615|1||
3712|59685|1||
3713|59756|3||
3715|59828|1||
3718|68271|1||
3719|71250|3||
3720|73981|3||
3721|73993|3||
3722|74013|3||
3723|74025|3||
3724|74143|1||
3725|74158|3||
3726|74232|1||
3727|74331|3||
3728|74332|3||
3729|74334|3||
3730|74338|3||
3731|77522|3||
3732|77530|3||
3735|80479|1||
3736|80659|1||
3737|86321|1||
3738|86753|3||
3739|86782|1||
3740|86796|3||
3741|89702|3||
3742|89728|3||
3743|89730|3||
3744|89731|3||
3745|89734|3||
3746|89736|3||
3747|89738|3||
3748|89807|3||
3749|89838|1||
3750|89904|3||
3752|90018|1||
3753|90034|1||
3755|90058|1||
3756|90064|1||
3757|90065|1||
3758|90076|3||
3759|90102|1||
3760|90123|3||
3764|90214|1||
3765|90220|3||
3766|90221|3||
3767|93355|1||
3768|93357|3||
3769|93374|3||
3771|93459|1||
3772|93701|3||
3773|93702|3||
3774|93879|3||
3775|93892|3||
3776|94069|3||
3777|94082|3||
3778|94083|3||
3779|94085|3||
3780|94101|3||
3782|96209|3||
3783|96451|2||
3784|96451|3||
3785|96653|3||
3786|96655|1||
3787|96721|3||
3788|99850|3||
3789|99852|3||
3790|100056|3||
3791|100057|3||
3792|100182|1||
3793|100415|1||
3795|100564|1||
3798|104513|1||
3800|107162|1||
3801|107178|3||
3803|107302|1||
3810|107465|1||
3811|107493|1||
3812|107521|1||
3813|107536|1||
3814|107659|1||
3816|107661|1||
3818|107728|1||
3819|107729|1||
3820|107748|3||
3822|110247|3||
3826|110518|1||
3830|110764|3||
3833|113623|1||
3834|113637|3||
3835|113758|1||
3836|113929|1||
3837|114009|3||
3838|114012|3||
3839|116490|3||
3846|116687|1||
3847|116694|1||
3848|116695|1||
3849|116696|1||
3850|116702|3||
3851|116737|3||
3852|116740|3||
3853|116743|3||
3854|116809|3||
3855|116816|1||
3856|116829|3||
3857|116857|3||
3858|116858|1||
3860|116868|3||
3861|116908|1||
3862|116909|1||
3863|117033|1||
3864|117034|1||
3869|117167|3||
3870|117174|3||
3872|117194|3||
3873|117249|1||
3874|117254|3||
3875|117262|3||
3877|119684|3||
3878|119697|3||
3879|119753|3||
3880|119982|3||
3881|119983|3||
3883|120177|1||
3885|120318|1||
3886|120322|1||
3887|123009|3||
3888|125014|3||
3889|125035|3||
3891|125037|1||
3893|125121|3||
3894|125133|3||
3895|125720|3||
3896|127124|1||
3897|127244|3||
3899|127457|1||
3901|127818|3||
3902|127866|1||
3903|102301|3||
3904|102306|1||
3905|102308|1||
3906|102309|3||
3908|102588|1||
3911|102779|1||
3912|102797|1||
3913|102798|1||
3914|102875|2||
3915|105569|4||
3916|105868|1||
3917|105940|1||
3918|105960|1||
3921|106293|1||
3923|107933|1||
3925|108024|1||
3926|108143|1||
3927|108197|3||
