WellHoleDiameterId|StateWellId|Diameter|TopDepth|BottomDepth|CreatedDate|LastUpdateDate
4202|53595|7.875|798|802|2018-04-17|2018-04-17
4203|53596|7.875|778|782|2018-04-17|2018-04-17
4204|51862|30|524|930|2018-04-17|2018-04-17
4205|88182|6|62|720|2018-04-17|2018-04-17
4206|98666|8|636|1276|2018-04-17|2018-04-17
4207|92130|24|96|680|2018-04-17|2018-04-17
4208|133096|7.5|228|254|2018-04-17|2018-04-17
4209|133001|7.5|179|204|2018-04-17|2018-04-17
4210|110378|7.5|210|240|2018-04-17|2018-04-17
4211|100242|32|528|840|2018-04-17|2018-04-17
4212|115285|9.875|2235|2335|2018-04-17|2018-04-17
4213|120395|12.25|560|1810|2018-04-17|2018-04-17
4214|93053|6|80|230|2018-04-17|2018-04-17
4215|55140|9.875|756|763|2018-04-17|2018-04-17
4216|119492|9.625|1000|1430|2018-04-17|2018-04-17
4217|64461|5.875|448|470|2018-04-17|2018-04-17
4218|120443|12|570|1240|2018-04-17|2018-04-17
4219|124335|7.5|325|700|2018-04-17|2018-04-17
4220|99073|30|1225|1628|2018-04-17|2018-04-17
4221|121721|6|880|1100|2018-04-17|2018-04-17
4222|124299|7|580|800|2018-04-17|2018-04-17
4223|108448|28|887|1398|2018-04-17|2018-04-17
4224|98202|4.75|331|420|2018-04-17|2018-04-17
4225|127397|9.875|1970|2050|2018-04-17|2018-04-17
4226|107044|22|1248|1268|2018-04-17|2018-04-17
4227|107068|30|813|1262|2018-04-17|2018-04-17
4228|99075|28|1221|1682|2018-04-17|2018-04-17
4229|99074|30|651|958|2018-04-17|2018-04-17
4230|99591|28|420|622|2018-04-17|2018-04-17
4231|90375|8|375|505|2018-04-17|2018-04-17
4232|93842|3.875|520|560|2018-04-17|2018-04-17
4233|137583|22|290|330|2018-04-17|2018-04-17
4234|137812|22|300|400|2018-04-17|2018-04-17
4235|88754|6|63|343|2018-04-17|2018-04-17
4236|107045|32|786|1240|2018-04-17|2018-04-17
4237|66275|6|60|80|2018-04-17|2018-04-17
4238|121183|3.5|1420|1480|2018-04-17|2018-04-17
4239|59307|7.875|721|730|2018-04-17|2018-04-17
4240|57576|7.875|801|830|2018-04-17|2018-04-17
4241|57573|7.875|1184|1199|2018-04-17|2018-04-17
4242|92915|24|830|1190|2018-04-17|2018-04-17
4243|99025|28|1124|1572|2018-04-17|2018-04-17
4244|98593|30|812|1260|2018-04-17|2018-04-17
4245|92362|6.75|0|1210|2018-04-17|2018-04-17
4246|99598|28|892|1066|2018-04-17|2018-04-17
4247|95682|8.875|1038|1070|2018-04-17|2018-04-17
4248|115380|26|748|844|2018-04-17|2018-04-17
4249|107056|28|852|1268|2018-04-17|2018-04-17
4250|119846|5.75|1866|2460|2018-04-17|2018-04-17
4251|108176|30|837|1402|2018-04-17|2018-04-17
4252|85899|6|104|500|2018-04-17|2018-04-17
4253|55104|9.875|758|913|2018-04-17|2018-04-17
4254|50787|8.5|690|851|2018-04-17|2018-04-17
4255|98894|9.875|300|360|2018-04-17|2018-04-17
4256|51799|30|840|1005|2018-04-17|2018-04-17
4257|109079|16|665|810|2018-04-17|2018-04-17
4258|107051|28|295|494|2018-04-17|2018-04-17
4259|90376|7.875|391|520|2018-04-17|2018-04-17
4260|98156|32|489|755|2018-04-17|2018-04-17
4261|118164|7.875|80|585|2018-04-17|2018-04-17
4262|118163|7.875|580|660|2018-04-17|2018-04-17
4263|92209|17|1036|1620|2018-04-17|2018-04-17
4264|99762|6.75|402|610|2018-04-17|2018-04-17
4265|96120|16|246|341|2018-04-17|2018-04-17
4266|96121|16|275|370|2018-04-17|2018-04-17
4267|96122|16|254|367|2018-04-17|2018-04-17
4268|55347|10|89|995|2018-04-17|2018-04-17
4269|120012|24|295|495|2018-04-17|2018-04-17
4270|48605|17|2385|2414|2018-04-17|2018-04-17
4271|49511|8.75|3180|3360|2018-04-17|2018-04-17
4272|110796|24|1180|1411|2018-04-17|2018-04-17
4273|95727|16|1140|1310|2018-04-17|2018-04-17
4274|121296|14|2385|2520|2018-04-17|2018-04-17
4275|52560|7.875|760|875|2018-04-17|2018-04-17
4276|98498|24|636|872|2018-04-17|2018-04-17
4277|94776|22|800|2389|2018-04-17|2018-04-17
4278|98979|32|591|915|2018-04-17|2018-04-17
4279|98978|28|1206|1526|2018-04-17|2018-04-17
4280|52559|7.875|716|840|2018-04-17|2018-04-17
4281|109096|28|957|1178|2018-04-17|2018-04-17
4282|85857|7.875|700|1000|2018-04-17|2018-04-17
4283|109556|7.5|615|631|2018-04-17|2018-04-17
4284|138448|24|285|541|2018-04-17|2018-04-17
4285|108468|11|400|800|2018-04-17|2018-04-17
4286|55213|18|704|790|2018-04-17|2018-04-17
4287|87835|6|38|80|2018-04-17|2018-04-17
4288|87837|6|35|60|2018-04-17|2018-04-17
4289|117347|9.875|488|555|2018-04-17|2018-04-17
4290|96264|16|880|981|2018-04-17|2018-04-17
4291|98947|6.75|887|1000|2018-04-17|2018-04-17
4292|98144|28|743|984|2018-04-17|2018-04-17
4293|56204|14|575|636|2018-04-17|2018-04-17
4294|110057|20|824|900|2018-04-17|2018-04-17
4295|110058|20|822|890|2018-04-17|2018-04-17
4296|134626|22|533|622|2018-04-17|2018-04-17
4297|134625|22|557|666|2018-04-17|2018-04-17
4298|131575|8.5|586|630|2018-04-17|2018-04-17
4299|111376|28|190|322|2018-04-17|2018-04-17
4300|88819|6|77|125|2018-04-17|2018-04-17
4301|94787|18|441|540|2018-04-17|2018-04-17
4302|108363|17|1280|1300|2018-04-17|2018-04-17
4303|93843|3.875|500|528|2018-04-17|2018-04-17
4304|107171|32|1084|1496|2018-04-17|2018-04-17
4305|106157|30|648|1294|2018-04-17|2018-04-17
4306|99774|6.75|588|1040|2018-04-17|2018-04-17
4307|95708|14|1505|1602|2018-04-17|2018-04-17
4308|100251|10|572|736|2018-04-17|2018-04-17
4309|56602|16|918|1033|2018-04-17|2018-04-17
4310|99451|26|330|565|2018-04-17|2018-04-17
4311|94527|22|1200|2146|2018-04-17|2018-04-17
4312|121466|11|512|635|2018-04-17|2018-04-17
4313|101287|20|435|488|2018-04-17|2018-04-17
4314|99092|28|1210|1661|2018-04-17|2018-04-17
4315|94240|7.875|800|890|2018-04-17|2018-04-17
4316|55212|22|509|596|2018-04-17|2018-04-17
4317|52612|22|1205|1359|2018-04-17|2018-04-17
4318|52603|22|1046|1409|2018-04-17|2018-04-17
4319|52627|10|1230|1400|2018-04-17|2018-04-17
4320|52643|22|1157|1260|2018-04-17|2018-04-17
4321|52644|22|782|934|2018-04-17|2018-04-17
4322|91907|9.875|25.5|59.5|2018-04-17|2018-04-17
4323|98180|32|796|1072|2018-04-17|2018-04-17
4324|98594|32|894|1284|2018-04-17|2018-04-17
4325|104172|20|80|459|2018-04-17|2018-04-17
4326|99123|28|1179|1568|2018-04-17|2018-04-17
4327|59447|20|1136|1440|2018-04-17|2018-04-17
4328|120044|8.5|454|600|2018-04-17|2018-04-17
4329|137813|8.5|1530|1670|2018-04-17|2018-04-17
4330|137584|8.5|1260|1650|2018-04-17|2018-04-17
4331|121213|8.5|1598|1780|2018-04-17|2018-04-17
4332|102309|8.5|802|875|2018-04-17|2018-04-17
4333|96129|8.5|360|470|2018-04-17|2018-04-17
4334|98500|28|2284|2607|2018-04-17|2018-04-17
4335|66082|6|140|160|2018-04-17|2018-04-17
4336|57478|22|742|865|2018-04-17|2018-04-17
4337|93395|22|432|605|2018-04-17|2018-04-17
4338|139547|3.875|646|810|2018-04-17|2018-04-17
4339|90287|15|1200|3247|2018-04-17|2018-04-17
4340|137834|24|50|315|2018-04-17|2018-04-17
4341|98241|28|2136|2834|2018-04-17|2018-04-17
4342|99159|32|296|590|2018-04-17|2018-04-17
4343|107033|30|630|1094|2018-04-17|2018-04-17
4344|98980|28|1234|1649|2018-04-17|2018-04-17
4345|98089|30|2239|2687|2018-04-17|2018-04-17
4346|89548|6.75|100|770|2018-04-17|2018-04-17
4347|108336|32|688|1188|2018-04-17|2018-04-17
4348|98157|30|2168|2680|2018-04-17|2018-04-17
4349|95709|6.75|592|740|2018-04-17|2018-04-17
4350|139199|28|2252|2648|2018-04-17|2018-04-17
4351|88457|6|58|400|2018-04-17|2018-04-17
4352|60438|13.5|0|1150|2018-04-17|2018-04-17
4353|99199|28|1006|1102|2018-04-17|2018-04-17
4354|88765|6|185|325|2018-04-17|2018-04-17
4355|99160|28|1295|1640|2018-04-17|2018-04-17
4356|98147|24|1893|2685|2018-04-17|2018-04-17
4357|107021|32|743|1124|2018-04-17|2018-04-17
4358|114181|22|1745|1980|2018-04-17|2018-04-17
4359|50714|11.75|797|802|2018-04-17|2018-04-17
4360|111282|8.5|868|1050|2018-04-17|2018-04-17
4361|121493|10.75|340|580|2018-04-17|2018-04-17
4362|106051|28|703|938|2018-04-17|2018-04-17
4363|51380|18|520|585|2018-04-17|2018-04-17
4364|59387|3.875|400|441|2018-04-17|2018-04-17
4365|139197|28|1662|1748|2018-04-17|2018-04-17
4366|139198|28|1762|2275|2018-04-17|2018-04-17
4367|139040|9|0|350|2018-04-17|2018-04-17
4368|122920|11.5|0|45|2018-04-17|2018-04-17
4369|122920|9.8|45|70|2018-04-17|2018-04-17
4370|122920|8|70|130|2018-04-17|2018-04-17
4371|122920|5.6|130|254|2018-04-17|2018-04-17
4372|139192|26|0|2012|2018-04-17|2018-04-17
4373|139192|24|2012|2607|2018-04-17|2018-04-17
4374|139382|12.25|0|80|2018-04-17|2018-04-17
4375|139382|8.75|80|360|2018-04-17|2018-04-17
4376|139517|14|0|80|2018-04-17|2018-04-17
4377|139307|24|0|610|2018-04-17|2018-04-17
4378|139277|24|0|72|2018-04-17|2018-04-17
4379|139277|17.5|72|580|2018-04-17|2018-04-17
4380|139288|12.25|0|148|2018-04-17|2018-04-17
4381|139250|28|0|30|2018-04-17|2018-04-17
4382|139250|18|30|660|2018-04-17|2018-04-17
4383|139536|9.875|0|170|2018-04-17|2018-04-17
4384|139324|7.875|0|480|2018-04-17|2018-04-17
4385|72810|20|0|45|2018-04-17|2018-04-17
4386|72810|17.5|45|1387|2018-04-17|2018-04-17
4387|72810|12.25|1387|3700|2018-04-17|2018-04-17
4388|72811|20|0|45|2018-04-17|2018-04-17
4389|72811|17.5|0|1495|2018-04-17|2018-04-17
4390|72811|12.25|1495|2904|2018-04-17|2018-04-17
4391|72811|8.5|2904|3700|2018-04-17|2018-04-17
4392|139586|9|0|50|2018-04-17|2018-04-17
4393|139586|6.5|50|430|2018-04-17|2018-04-17
4394|139186|9|0|960|2018-04-17|2018-04-17
4395|139334|9|0|360|2018-04-17|2018-04-17
4396|139273|12|0|10|2018-04-17|2018-04-17
4397|139273|10|10|170|2018-04-17|2018-04-17
4398|139273|6.75|170|366|2018-04-17|2018-04-17
4399|94739|36|0|100|2018-04-17|2018-04-17
4400|94739|24|0|800|2018-04-17|2018-04-17
4401|94739|16|800|2322|2018-04-17|2018-04-17
4402|139337|12|0|10|2018-04-17|2018-04-17
4403|139337|10|10|665|2018-04-17|2018-04-17
4404|76605|52|0|10|2018-04-17|2018-04-17
4405|76605|36|10|82|2018-04-17|2018-04-17
4406|76605|24|82|1030|2018-04-17|2018-04-17
4407|139338|9|0|640|2018-04-17|2018-04-17
4408|139274|8.75|0|400|2018-04-17|2018-04-17
4409|139336|9|0|600|2018-04-17|2018-04-17
4410|99497|35|0|60|2018-04-17|2018-04-17
4411|99497|26|0|1511|2018-04-17|2018-04-17
4412|99497|30|1511|1856|2018-04-17|2018-04-17
4413|139340|9|0|400|2018-04-17|2018-04-17
4414|139339|9|0|780|2018-04-17|2018-04-17
4415|119142|12.75|0|440|2018-04-17|2018-04-17
4416|119142|7.875|440|690|2018-04-17|2018-04-17
4417|139060|9|0|230|2018-04-17|2018-04-17
4418|54425|12.5|0|778|2018-04-17|2018-04-17
4419|54425|14|778|876|2018-04-17|2018-04-17
4420|131755|7.875|0|135|2018-04-17|2018-04-17
4421|120680|15|0|563|2018-04-17|2018-04-17
4422|120680|12.25|563|652|2018-04-17|2018-04-17
4423|120680|9.875|652|717|2018-04-17|2018-04-17
4424|93050|12.75|0|1065|2018-04-17|2018-04-17
4425|93050|7.875|1065|1140|2018-04-17|2018-04-17
4426|120396|36|0|54|2018-04-17|2018-04-17
4427|120396|20|54|1820|2018-04-17|2018-04-17
4428|120396|9.875|1820|1860|2018-04-17|2018-04-17
4429|96652|7.875|0|128|2018-04-17|2018-04-17
4430|52868|16|0|734|2018-04-17|2018-04-17
4431|52868|12.75|737|821|2018-04-17|2018-04-17
4432|52868|8.75|821|940|2018-04-17|2018-04-17
4433|120444|36|0|54|2018-04-17|2018-04-17
4434|120444|20|54|1260|2018-04-17|2018-04-17
4435|120444|9.875|1260|1340|2018-04-17|2018-04-17
4436|32799|15|0|282|2018-04-17|2018-04-17
4437|50889|18|0|74|2018-04-17|2018-04-17
4438|50889|12.75|74|574|2018-04-17|2018-04-17
4439|50889|17|574|662|2018-04-17|2018-04-17
4440|90065|8|0|420|2018-04-17|2018-04-17
4441|48282|12.25|0|400|2018-04-17|2018-04-17
4442|51485|22|0|920|2018-04-17|2018-04-17
4443|51485|30|920|1170|2018-04-17|2018-04-17
4444|107331|35|0|80|2018-04-17|2018-04-17
4445|107331|30|0|1354|2018-04-17|2018-04-17
4446|107331|32|1354|1900|2018-04-17|2018-04-17
4447|114343|8|0|240|2018-04-17|2018-04-17
4448|89659|10|0|12|2018-04-17|2018-04-17
4449|89659|6.75|12|810|2018-04-17|2018-04-17
4450|24837|12.75|0|880|2018-04-17|2018-04-17
4451|27064|24|0|44|2018-04-17|2018-04-17
4452|56039|10.625|0|800|2018-04-17|2018-04-17
4453|56039|7.875|0|898|2018-04-17|2018-04-17
4454|56039|16|800|855|2018-04-17|2018-04-17
4455|93134|8.75|0|440|2018-04-17|2018-04-17
4456|130925|7|0|175|2018-04-17|2018-04-17
4457|100273|12|0|375|2018-04-17|2018-04-17
4458|100273|20|375|412|2018-04-17|2018-04-17
4459|87764|8.75|0|70|2018-04-17|2018-04-17
4460|132659|10|0|260|2018-04-17|2018-04-17
4461|138845|29|0|234|2018-04-17|2018-04-17
4462|138845|23|234|279|2018-04-17|2018-04-17
4463|110005|9|0|228|2018-04-17|2018-04-17
4464|133181|18|0|480|2018-04-17|2018-04-17
4465|133181|20|480|560|2018-04-17|2018-04-17
4466|75000|22|0|575|2018-04-17|2018-04-17
4467|74939|22|0|600|2018-04-17|2018-04-17
4468|137884|22|0|240|2018-04-17|2018-04-17
4469|137884|15.75|240|400|2018-04-17|2018-04-17
4470|74932|22|0|550|2018-04-17|2018-04-17
4471|74932|14|550|800|2018-04-17|2018-04-17
4472|115666|12.75|0|180|2018-04-17|2018-04-17
4473|8974|24|0|794|2018-04-17|2018-04-17
4474|108472|18|0|715|2018-04-17|2018-04-17
4475|108472|16|715|817|2018-04-17|2018-04-17
4476|15129|15|0|344|2018-04-17|2018-04-17
4477|51194|22|0|245|2018-04-17|2018-04-17
4478|51194|15|245|350|2018-04-17|2018-04-17
4479|134711|7.875|0|320|2018-04-17|2018-04-17
4480|47444|13.25|0|175|2018-04-17|2018-04-17
4481|47444|9.875|175|600|2018-04-17|2018-04-17
4482|74977|22|0|600|2018-04-17|2018-04-17
4483|92018|28|0|83|2018-04-17|2018-04-17
4484|117459|12.75|0|350|2018-04-17|2018-04-17
4485|117459|7.875|350|600|2018-04-17|2018-04-17
4486|54594|15|0|390|2018-04-17|2018-04-17
4487|54594|22|390|440|2018-04-17|2018-04-17
4488|75001|22|0|554|2018-04-17|2018-04-17
4489|76335|26|0|260|2018-04-17|2018-04-17
4490|59770|28|0|33|2018-04-17|2018-04-17
4491|59770|17.5|33|1910|2018-04-17|2018-04-17
4492|117460|12.75|0|370|2018-04-17|2018-04-17
4493|117460|7.875|370|600|2018-04-17|2018-04-17
4494|135169|14.875|0|400|2018-04-17|2018-04-17
4495|8189|24|0|812|2018-04-17|2018-04-17
4496|129205|7.875|0|145|2018-04-17|2018-04-17
4497|115840|7.875|0|10|2018-04-17|2018-04-17
4498|115840|6.75|10|240|2018-04-17|2018-04-17
4499|24743|29|0|40|2018-04-17|2018-04-17
4500|24743|20|40|869|2018-04-17|2018-04-17
4501|24743|16|869|1046|2018-04-17|2018-04-17
4502|108253|16|0|510|2018-04-17|2018-04-17
4503|108253|9.875|510|592|2018-04-17|2018-04-17
4504|108532|8.5|0|370|2018-04-17|2018-04-17
4505|108532|4.5|370|394|2018-04-17|2018-04-17
4506|109568|14.75|0|240|2018-04-17|2018-04-17
4507|109568|9.625|0|740|2018-04-17|2018-04-17
4508|109568|5.875|740|784|2018-04-17|2018-04-17
4509|15759|10|0|150|2018-04-17|2018-04-17
4510|99506|36|0|60|2018-04-17|2018-04-17
4511|99506|30|0|745|2018-04-17|2018-04-17
4512|99506|34|745|924|2018-04-17|2018-04-17
4513|2129|12|0|100|2018-04-17|2018-04-17
4514|10179|17.5|0|410|2018-04-17|2018-04-17
4515|20580|12|0|60|2018-04-17|2018-04-17
4516|23737|7.875|0|350|2018-04-17|2018-04-17
4517|23738|7.5|0|123|2018-04-17|2018-04-17
4518|24036|9.875|0|360|2018-04-17|2018-04-17
4519|37677|7.875|0|120|2018-04-17|2018-04-17
4520|37678|8.75|0|118|2018-04-17|2018-04-17
4521|40741|14|0|20|2018-04-17|2018-04-17
4522|40741|9|20|305|2018-04-17|2018-04-17
4523|40744|16|0|20|2018-04-17|2018-04-17
4524|40744|12.25|20|285|2018-04-17|2018-04-17
4525|51447|17.5|0|540|2018-04-17|2018-04-17
4526|51447|18|540|800|2018-04-17|2018-04-17
4527|51880|18|0|520|2018-04-17|2018-04-17
4528|51880|22|520|602|2018-04-17|2018-04-17
4529|51879|7.375|0|565|2018-04-17|2018-04-17
4530|59695|24|0|40|2018-04-17|2018-04-17
4531|59695|14.75|40|1190|2018-04-17|2018-04-17
4532|91585|28|0|54|2018-04-17|2018-04-17
4533|91585|17.5|54|675|2018-04-17|2018-04-17
4534|107043|25|0|710|2018-04-17|2018-04-17
4535|107043|30|710|1112|2018-04-17|2018-04-17
4536|107043|14.75|1112|1132|2018-04-17|2018-04-17
4537|108473|10.75|0|494|2018-04-17|2018-04-17
4538|108474|7.875|0|405|2018-04-17|2018-04-17
4539|110235|7.5|0|520|2018-04-17|2018-04-17
4540|111413|9.875|0|578|2018-04-17|2018-04-17
4541|111413|5.625|578|598|2018-04-17|2018-04-17
4542|116109|7.875|0|10|2018-04-17|2018-04-17
4543|116109|6.75|10|120|2018-04-17|2018-04-17
4544|116115|7.875|0|10|2018-04-17|2018-04-17
4545|116115|6.75|10|180|2018-04-17|2018-04-17
4546|116124|7.875|0|134|2018-04-17|2018-04-17
4547|120406|30|0|60|2018-04-17|2018-04-17
4548|120406|26|0|685|2018-04-17|2018-04-17
4549|132653|12|0|62|2018-04-17|2018-04-17
4550|132653|8|62|80|2018-04-17|2018-04-17
4551|133114|7.875|0|120|2018-04-17|2018-04-17
4552|136926|7.875|0|440|2018-04-17|2018-04-17
4553|117850|14.75|0|930|2018-04-17|2018-04-17
4554|117850|9.875|930|1350|2018-04-17|2018-04-17
4555|117849|14.75|0|840|2018-04-17|2018-04-17
4556|117849|9.875|840|1260|2018-04-17|2018-04-17
4557|37679|8.75|0|118|2018-04-17|2018-04-17
4558|97704|8.5|0|430|2018-04-17|2018-04-17
4559|97704|5.5|430|470|2018-04-17|2018-04-17
4560|91572|28|0|189|2018-04-17|2018-04-17
4561|91572|17.5|189|675|2018-04-17|2018-04-17
4562|111003|12|0|18|2018-04-17|2018-04-17
4563|111003|9.5|18|380|2018-04-17|2018-04-17
4564|111003|6|380|856|2018-04-17|2018-04-17
4565|107032|30|0|804|2018-04-17|2018-04-17
4566|107032|26|804|1256|2018-04-17|2018-04-17
4567|20581|20|0|55|2018-04-17|2018-04-17
4568|108559|8.5|0|375|2018-04-17|2018-04-17
4569|108559|4.875|375|415|2018-04-17|2018-04-17
4570|56149|15|0|10|2018-04-17|2018-04-17
4571|56149|9.25|10|33|2018-04-17|2018-04-17
4572|131609|7|0|200|2018-04-17|2018-04-17
4573|24337|24|0|15|2018-04-17|2018-04-17
4574|24337|18|15|970|2018-04-17|2018-04-17
4575|79441|6|0|180|2018-04-17|2018-04-17
4576|79441|6|180|500|2018-04-17|2018-04-17
4577|92029|28|0|70|2018-04-17|2018-04-17
4578|111619|16|0|477|2018-04-17|2018-04-17
4579|111619|9.875|477|530|2018-04-17|2018-04-17
4580|98691|8.75|0|507|2018-04-17|2018-04-17
4581|98691|3.875|507|547|2018-04-17|2018-04-17
4582|24485|12.25|0|470|2018-04-17|2018-04-17
4583|118320|14.75|0|655|2018-04-17|2018-04-17
4584|118320|9.875|655|1000|2018-04-17|2018-04-17
4585|108475|8.75|0|334|2018-04-17|2018-04-17
4586|108475|4.875|334|354|2018-04-17|2018-04-17
4587|40742|16|0|20|2018-04-17|2018-04-17
4588|40742|12.25|20|285|2018-04-17|2018-04-17
4589|77027|48|0|76|2018-04-17|2018-04-17
4590|77027|24|76|830|2018-04-17|2018-04-17
4591|55262|18|0|500|2018-04-17|2018-04-17
4592|55262|12.25|495|620|2018-04-17|2018-04-17
4593|2176|14.75|0|110|2018-04-17|2018-04-17
4594|2177|9|0|100|2018-04-17|2018-04-17
4595|24080|7.5|0|100|2018-04-17|2018-04-17
4596|55783|8.5|0|165|2018-04-17|2018-04-17
4597|125121|8|0|175|2018-04-17|2018-04-17
4598|87860|8|0|20|2018-04-17|2018-04-17
4599|87860|6.5|20|220|2018-04-17|2018-04-17
4600|104160|8.5|0|370|2018-04-17|2018-04-17
4601|104160|4.875|370|390|2018-04-17|2018-04-17
4602|139327|36|0|72|2018-04-17|2018-04-17
4603|139327|20|0|1132|2018-04-17|2018-04-17
4604|139328|12.625|0|502|2018-04-17|2018-04-17
4605|139328|14|502|560|2018-04-17|2018-04-17
4606|139328|8.5|560|600|2018-04-17|2018-04-17
4607|139329|48|0|55|2018-04-17|2018-04-17
4608|139329|30|0|650|2018-04-17|2018-04-17
4609|139329|32|650|1033|2018-04-17|2018-04-17
4610|139526|12|0|10|2018-04-17|2018-04-17
4611|139526|10|10|860|2018-04-17|2018-04-17
4612|139196|42|0|60|2018-04-17|2018-04-17
4613|139196|30|60|370|2018-04-17|2018-04-17
4614|139196|28|378|533|2018-04-17|2018-04-17
4615|139335|9|0|840|2018-04-17|2018-04-17
4616|139206|30|0|60|2018-04-17|2018-04-17
4617|139206|15|60|2965|2018-04-17|2018-04-17
4618|46511|12.25|0|345|2018-04-17|2018-04-17
4619|99242|18|0|450|2018-04-17|2018-04-17
4620|99242|18|450|701|2018-04-17|2018-04-17
4621|115086|8|0|280|2018-04-17|2018-04-17
4622|92518|11|0|590|2018-04-17|2018-04-17
4623|92518|8.5|590|692|2018-04-17|2018-04-17
4624|92518|7.25|692|980|2018-04-17|2018-04-17
4625|125499|20|0|620|2018-04-17|2018-04-17
4626|125499|17|620|695|2018-04-17|2018-04-17
4627|125499|8|695|800|2018-04-17|2018-04-17
4628|98639|42|0|60|2018-04-17|2018-04-17
4629|98639|30|60|1464|2018-04-17|2018-04-17
4630|80245|8|0|695|2018-04-17|2018-04-17
4631|115644|7.875|0|92|2018-04-17|2018-04-17
4632|116549|12.75|0|285|2018-04-17|2018-04-17
4633|116549|8|285|370|2018-04-17|2018-04-17
4634|116548|8|0|370|2018-04-17|2018-04-17
4635|55013|10.25|0|210|2018-04-17|2018-04-17
4636|55013|7.875|210|285|2018-04-17|2018-04-17
4637|24187|7.875|0|400|2018-04-17|2018-04-17
4638|48345|12.25|0|533|2018-04-17|2018-04-17
4639|19124|8.5|0|80|2018-04-17|2018-04-17
4640|92991|20|0|220|2018-04-17|2018-04-17
4641|92991|14|220|730|2018-04-17|2018-04-17
4642|92991|7.875|730|1085|2018-04-17|2018-04-17
4643|58802|12.25|0|460|2018-04-17|2018-04-17
4644|82254|17.75|0|12|2018-04-17|2018-04-17
4645|82254|12|12|20|2018-04-17|2018-04-17
4646|82254|11|20|400|2018-04-17|2018-04-17
4647|78337|22|0|608|2018-04-17|2018-04-17
4648|94222|7.5|0|252|2018-04-17|2018-04-17
4649|94222|3.875|252|320|2018-04-17|2018-04-17
4650|24069|6.75|0|370|2018-04-17|2018-04-17
4651|108495|6.5|0|331|2018-04-17|2018-04-17
4652|98878|7.75|0|208|2018-04-17|2018-04-17
4653|104255|8.75|0|745|2018-04-17|2018-04-17
4654|104255|5.75|745|772|2018-04-17|2018-04-17
4655|55632|22|0|1110|2018-04-17|2018-04-17
4656|55632|20|1110|1260|2018-04-17|2018-04-17
4657|93635|36|0|55|2018-04-17|2018-04-17
4658|93635|24|53|580|2018-04-17|2018-04-17
4659|98468|20|0|840|2018-04-17|2018-04-17
4660|98468|24|840|1050|2018-04-17|2018-04-17
4661|121500|16|0|27|2018-04-17|2018-04-17
4662|121500|9.875|27|591|2018-04-17|2018-04-17
4663|137350|8.5|0|505|2018-04-17|2018-04-17
4664|129316|9|0|360|2018-04-17|2018-04-17
4665|50850|15.5|0|470|2018-04-17|2018-04-17
4666|139356|8.5|0|392|2018-04-17|2018-04-17
4667|139357|7.875|0|510|2018-04-17|2018-04-17
4668|115338|7.875|0|379|2018-04-17|2018-04-17
4669|53425|12.75|0|457|2018-04-17|2018-04-17
4670|53425|18|457|542|2018-04-17|2018-04-17
4671|53425|7.875|542|546|2018-04-17|2018-04-17
4672|5567|8|0|460|2018-04-17|2018-04-17
4673|139405|7.875|0|380|2018-04-17|2018-04-17
4674|79760|15|0|450|2018-04-17|2018-04-17
4675|139611|9|0|100|2018-04-17|2018-04-17
4676|139611|7.875|100|530|2018-04-17|2018-04-17
4677|139611|6.125|530|850|2018-04-17|2018-04-17
4678|139640|42|0|46|2018-04-17|2018-04-17
4679|139640|22|46|347|2018-04-17|2018-04-17
4680|139654|8.75|0|410|2018-04-17|2018-04-17
4681|139579|8.5|0|220|2018-04-17|2018-04-17
4682|139579|6.75|220|640|2018-04-17|2018-04-17
4683|139587|9.87|0|160|2018-04-17|2018-04-17
4684|139587|7.87|160|400|2018-04-17|2018-04-17
4685|5050|24|0|547|2018-04-17|2018-04-17
4686|139655|9|865|865|2018-04-17|2018-04-17
4687|31018|8.625|0|337.6|2018-04-17|2018-04-17
4688|31019|8.625|0|365|2018-04-17|2018-04-17
4689|139649|14.75|0|1550|2018-04-17|2018-04-17
4690|139403|7.875|0|400|2018-04-17|2018-04-17
4691|577|4.5|0|555|2018-04-17|2018-04-17
4692|139631|12.75|0|915|2018-04-17|2018-04-17
4693|48382|12.25|0|480|2018-04-17|2018-04-17
4694|139659|28|0|20|2018-04-17|2018-04-17
4695|139659|18|20|676|2018-04-17|2018-04-17
4696|139659|9.875|676|1010|2018-04-17|2018-04-17
4697|139559|7.5|0|10|2018-04-17|2018-04-17
4698|139559|6.75|10|400|2018-04-17|2018-04-17
4699|139559|3.875|400|547|2018-04-17|2018-04-17
4700|116510|10.5|0|270|2018-04-18|2018-04-18
4701|116510|6|270|800|2018-04-18|2018-04-18
4702|116664|10|0|331|2018-04-18|2018-04-18
4703|116664|8|331|520|2018-04-18|2018-04-18
4704|116975|12|0|100|2018-04-18|2018-04-18
4705|116975|7.875|100|390|2018-04-18|2018-04-18
4706|116662|8.5|0|250|2018-04-18|2018-04-18
4707|116662|6|250|650|2018-04-18|2018-04-18
4708|116506|8.75|0|100|2018-04-18|2018-04-18
4709|116506|6|100|230|2018-04-18|2018-04-18
4710|116507|8.75|0|100|2018-04-18|2018-04-18
4711|116507|6|100|200|2018-04-18|2018-04-18
4712|116541|9|0|120|2018-04-18|2018-04-18
4713|116541|6|120|540|2018-04-18|2018-04-18
4714|116540|9|0|100|2018-04-18|2018-04-18
