WellTestId|StateWellId|TestTypeId|TestTypeOtherDesc|Yield|Drawdown|TestHours|WellTestMonth|WellTestDay|WellTestYear|WellTestDate|CreatedDate|LastUpdateDate
443|63762|11||4||0|3|19|1971|1971-03-19|2016-06-24|
444|63872|13||1||0|10|16|1964|1964-10-16|2016-06-24|
445|63921|13||3||0|9|30|1964|1964-09-30|2016-06-24|
446|63937|13||2||0|10|2|1964|1964-10-02|2016-06-24|
447|63940|13||3||0|10|14|1964|1964-10-14|2016-06-24|
448|63949|13||10||0|10|28|1964|1964-10-28|2016-06-24|
449|63950|13||25||0|11|26|1964|1964-11-26|2016-06-24|
450|63954|13||2||0|10|30|1964|1964-10-30|2016-06-24|
451|63955|13||4||0|11|5|1964|1964-11-05|2016-06-24|
452|63966|13||12||0|11|4|1964|1964-11-04|2016-06-24|
453|63977|13||30||0|10|27|1964|1964-10-27|2016-06-24|
454|63978|13||27||0|11|13|1964|1964-11-13|2016-06-24|
455|63986|13||30||0|9|22|1964|1964-09-22|2016-06-24|
456|63990|13||10||0|9|23|1964|1964-09-23|2016-06-24|
457|63991|13||1||0|9|24|1964|1964-09-24|2016-06-24|
458|63992|10||160||0|9|16|1964|1964-09-16|2016-06-24|
459|64005|10||369||36|12|10|1986|1986-12-10|2016-06-24|
460|64010|13||1||0|9|17|1964|1964-09-17|2016-06-24|
461|64011|13||2||0|10|22|1964|1964-10-22|2016-06-24|
462|64017|13||10||0|11|10|1964|1964-11-10|2016-06-24|
463|64057|10||3|46|24|7|26|2001|2001-07-26|2016-06-24|
464|64172|2||2||0|10|22|1964|1964-10-22|2016-06-24|
465|64174|13||2||0|10|29|1964|1964-10-29|2016-06-24|
466|64175|13||6||0|11|5|1964|1964-11-05|2016-06-24|
470|64281|10||434|490|24|8||1971||2016-06-24|
471|64281|10||278|69|24|9|3|1971|1971-09-03|2016-06-24|
472|64568|13||44||0|6|3|1960|1960-06-03|2016-06-24|
473|64587|13||1||0|||||2016-06-24|
474|64590|13||15||0|6|3|1960|1960-06-03|2016-06-24|
475|66065|2||151||0|8|22|1950|1950-08-22|2016-06-24|
476|66086|2||60||0|11|4|1984|1984-11-04|2016-06-24|
477|66096|2||300||0|7|28|1983|1983-07-28|2016-06-24|
478|66110|13||200||0|10|27|1948|1948-10-27|2016-06-24|
479|66111|10||350||0|11|27|1948|1948-11-27|2016-06-24|
480|66112|2||230||0|11|10|1948|1948-11-10|2016-06-24|
481|66113|2||110||0|7|28|1983|1983-07-28|2016-06-24|
482|66119|2||400||0|6|10|1990|1990-06-10|2016-06-24|
483|66141|2||355||0|11|10|1948|1948-11-10|2016-06-24|
484|66166|10||253||0|8|18|1950|1950-08-18|2016-06-24|
485|66167|13||400|||||1950||2016-06-24|
486|66167|2||500||0|11|18|1948|1948-11-18|2016-06-24|
487|66178|2||850|8|2|1|3|1951|1951-01-03|2016-06-24|
488|66179|10||850|5|2|11||1950||2016-06-24|
489|66180|2||662||0|8|22|1950|1950-08-22|2016-06-24|
490|66180|2||750|||8||1946||2016-06-24|
491|66182|10||500|30|2|1|2|1950|1950-01-02|2016-06-24|
492|66183|2||532|||8|24|1950|1950-08-24|2016-06-24|
493|66183|13||800||0|11|9|1948|1948-11-09|2016-06-24|
494|66189|2||100||0|3|31|1980|1980-03-31|2016-06-24|
495|66228|13||10||0|1|7|1980|1980-01-07|2016-06-24|
496|66234|2||150||0|12|22|1948|1948-12-22|2016-06-24|
497|66234|2||115|||8|18|1950|1950-08-18|2016-06-24|
498|66235|10||400||0|12|10|1948|1948-12-10|2016-06-24|
499|66283|12||5|0|1|6|11|1983|1983-06-11|2016-06-24|
500|66357|10||40||0|8|1|1967|1967-08-01|2016-06-24|
501|66374|11||30|90|1|4|18|1985|1985-04-18|2016-06-24|
502|66375|11||15|90|1|4|30|1985|1985-04-30|2016-06-24|
503|66438|2||500||0|||||2016-06-24|
504|66477|2||720||0|12|3|1948|1948-12-03|2016-06-24|
505|66489|10||466||0|8|28|1950|1950-08-28|2016-06-24|
506|66490|2||450||0|11|24|1948|1948-11-24|2016-06-24|
507|66493|13||300||0|4||1991||2016-06-24|
508|66506|10||103|||8|30|1950|1950-08-30|2016-06-24|
509|66506|10||160||0|4|15|1949|1949-04-15|2016-06-24|
510|66531|13||30||0|4|17|1985|1985-04-17|2016-06-24|
511|66539|2||80||0|2|18|1991|1991-02-18|2016-06-24|
512|66542|10||120||2|12|21|1988|1988-12-21|2016-06-24|
513|66550|2||150||0|5|6|1983|1983-05-06|2016-06-24|
514|66567|13||15||0|9|16|1983|1983-09-16|2016-06-24|
515|66574|13||4||0|3|6|1989|1989-03-06|2016-06-24|
516|66588|13||2||0|3|12|1974|1974-03-12|2016-06-24|
517|66592|2||150||0|8|20|1989|1989-08-20|2016-06-24|
518|66602|13||30||0|9|27|1966|1966-09-27|2016-06-24|
519|66629|10||12||0|8|15|1967|1967-08-15|2016-06-24|
520|66630|10||8||0|8|15|1967|1967-08-15|2016-06-24|
521|66659|13||600||0|8|17|1967|1967-08-17|2016-06-24|
522|66668|2||38||0|5|27|1987|1987-05-27|2016-06-24|
523|66673|13||126||0|8|14|1968|1968-08-14|2016-06-24|
524|66724|13||40||0|9|1|1967|1967-09-01|2016-06-24|
525|66752|2||120|5|96|6|25|2009|2009-06-25|2016-06-24|
526|66763|13||333||0|12|2|1970|1970-12-02|2016-06-24|
527|66824|13||60||0|11|3|1982|1982-11-03|2016-06-24|
528|66829|10||101||0|8|21|2001|2001-08-21|2016-06-24|
529|66908|13||25||0|10||1964||2016-06-24|
530|66946|13||300||0|7|21|1967|1967-07-21|2016-06-24|
531|69109|11||50|||5|15|1975|1975-05-15|2016-06-24|
532|69109|10||100||0|5|15|1975|1975-05-15|2016-06-24|
533|69110|11||50||0|1|15|1978|1978-01-15|2016-06-24|
534|69116|11||45||0|3|3|1980|1980-03-03|2016-06-24|
535|69119|11||60||0|3|15|1978|1978-03-15|2016-06-24|
536|69127|13||150||0|7|7|1961|1961-07-07|2016-06-24|
537|69129|13||225||0|7|7|1961|1961-07-07|2016-06-24|
538|69129|13||150||0|2|29|1968|1968-02-29|2016-06-24|
539|69159|10||120||0|7|7|1961|1961-07-07|2016-06-24|
540|69160|13||108||0|2|7|1968|1968-02-07|2016-06-24|
541|69163|1|Flowed|150||0|||1961||2016-06-24|
542|69164|10||3||0|12|10|1965|1965-12-10|2016-06-24|
543|69165|13||4||0|12|10|1965|1965-12-10|2016-06-24|
544|69166|10||3||0|12|10|1965|1965-12-10|2016-06-24|
545|69183|10||1||0|11|18|1965|1965-11-18|2016-06-24|
546|69202|10||350|122|12|8|22|1961|1961-08-22|2016-06-24|
547|69205|10||300||3|2|16|1966|1966-02-16|2016-06-24|
548|69205|10||300|19|2.5|2|15|1962|1962-02-15|2016-06-24|
549|69206|1|Flowed|290|165|6|||1962||2016-06-24|
550|69207|10||97|53|936|1|11|1964|1964-01-11|2016-06-24|
551|69211|10||240|26|6|7|3|1963|1963-07-03|2016-06-24|
552|69212|10||3||0|10|26|1965|1965-10-26|2016-06-24|
553|69218|10||225||103|2|3|1966|1966-02-03|2016-06-24|
554|69224|13||200||0|10|22|1965|1965-10-22|2016-06-24|
555|69225|10||95|97|156|1|31|1966|1966-01-31|2016-06-24|
556|69226|10||95|92|72|2|14|1966|1966-02-14|2016-06-24|
557|69228|13||150||3|2|4|1966|1966-02-04|2016-06-24|
558|69245|2||113|67|0|7|7|1953|1953-07-07|2016-06-24|
559|69247|10||45||0|10|28|1965|1965-10-28|2016-06-24|
560|69252|2||108||0|||||2016-06-24|
561|69252|10||108|45|4.5|5|10|1963|1963-05-10|2016-06-24|
562|69253|10||151|17|6.98|3|21|1963|1963-03-21|2016-06-24|
563|69253|10||151|17|7|3|21|1963|1963-03-21|2016-06-24|
564|69258|1|Flowed|100|79|5.5|4|20|1963|1963-04-20|2016-06-24|
565|69259|2||110||0|||||2016-06-24|
566|69259|13||110|73|6|3|28|1963|1963-03-28|2016-06-24|
567|69260|10||111|73|0|6|21|1963|1963-06-21|2016-06-24|
568|69261|2||100||0|||||2016-06-24|
569|69261|13||100|80|5.5|9|8|1963|1963-09-08|2016-06-24|
570|69272|1|Flowed|2||0|12|13|1965|1965-12-13|2016-06-24|
571|69279|1|Flowed|1||0|12|13|1965|1965-12-13|2016-06-24|
572|69281|10||143||20|10||1964||2016-06-24|
573|69636|13||1||0|1|7|1959|1959-01-07|2016-06-24|
574|69661|10||60||0|2|20|1954|1954-02-20|2016-06-24|
575|69695|10||81|68|9.75|2|13|1966|1966-02-13|2016-06-24|
576|69695|10||81|68|12.75|2|13|1966|1966-02-13|2016-06-24|
577|69697|10||75|38|8.5|2|13|1966|1966-02-13|2016-06-24|
578|69711|1|Flowed|300|128|18|2|10|1966|1966-02-10|2016-06-24|
579|69712|1|Flowed|3||0|3|24|1966|1966-03-24|2016-06-24|
580|69714|1|Flowed|2||0|2|15|1966|1966-02-15|2016-06-24|
581|69721|1|Flowed|24||0|2|15|1966|1966-02-15|2016-06-24|
582|69725|10||96||10|2|16|1966|1966-02-16|2016-06-24|
583|69725|13||96|95|12|2|16|1966|1966-02-16|2016-06-24|
584|69731|10||123||24|11||1964||2016-06-24|
585|69733|2||150||0|6|16|1963|1963-06-16|2016-06-24|
586|69733|10||150|90|6.5|6|16|1963|1963-06-16|2016-06-24|
587|69749|11||27||2|10|7|1965|1965-10-07|2016-06-24|
588|69969|11||100|||12|7|1971|1971-12-07|2016-06-24|
589|69969|11||50|225|2|12|7|1971|1971-12-07|2016-06-24|
590|70097|10||30||0|||1963||2016-06-24|
591|70104|13||18||0|10|3|1966|1966-10-03|2016-06-24|
592|70105|2||5||0|10|3|1966|1966-10-03|2016-06-24|
593|70106|11||50||0|10|3|1966|1966-10-03|2016-06-24|
594|70110|13||420||0|8|14|1967|1967-08-14|2016-06-24|
595|70123|2||2||0|2|2|1966|1966-02-02|2016-06-24|
596|70128|13||2||0|2|14|1985|1985-02-14|2016-06-24|
597|70129|10||2||0|3|23|1966|1966-03-23|2016-06-24|
598|70131|10||2||0|1|20|1966|1966-01-20|2016-06-24|
599|70133|10||1||0|2|2|1966|1966-02-02|2016-06-24|
600|70134|10||1||0|1|20|1966|1966-01-20|2016-06-24|
601|70136|13||442||0|3|16|1966|1966-03-16|2016-06-24|
602|70148|13||45||0|11|13|1996|1996-11-13|2016-06-24|
603|70149|10||55||0|11|13|1966|1966-11-13|2016-06-24|
604|70170|2||30|36|0|10|27|1965|1965-10-27|2016-06-24|
605|70207|13||2||0|1|13|1966|1966-01-13|2016-06-24|
606|71836|11||15|||||||2016-06-24|
607|71843|2||50|54||||||2016-06-24|
608|71849|2||10|||||1967||2016-06-24|
609|71852|2||43|70|1|||1949||2016-06-24|
610|71852|2||14|34|1|||1967||2016-06-24|
611|71864|2||35|||||1957||2016-06-24|
612|71950|2||3||0|11|24|1965|1965-11-24|2016-06-24|
613|71985|10||53|4|9.17|12|8|1965|1965-12-08|2016-06-24|
614|71985|10||53||0|12|8|1965|1965-12-08|2016-06-24|
615|71985|10||53||0|12|8|1965|1965-12-08|2016-06-24|
616|71999|1|Flowed|3||0|11|11|1965|1965-11-11|2016-06-24|
617|72040|1|Flowed|2||0|11|10|1965|1965-11-10|2016-06-24|
618|72041|2||3||0|12|4|1965|1965-12-04|2016-06-24|
619|72042|10||67||20|11|4|1960|1960-11-04|2016-06-24|
620|72043|10||90||0|||1960||2016-06-24|
621|72046|1|Flowed|2||0|12|4|1965|1965-12-04|2016-06-24|
622|72059|2||75|45|72|||1940||2016-06-24|
623|72060|2||125|55|8|3|31|1965|1965-03-31|2016-06-24|
624|65714|13||10||0|8|19|1986|1986-08-19|2016-06-24|
625|65734|2||300||0|||1950||2016-06-24|
626|65765|10||431||0|11|10|1948|1948-11-10|2016-06-24|
627|65792|2||860||0|6|5|1951|1951-06-05|2016-06-24|
628|65801|2||2||0|7||1990||2016-06-24|
629|65816|13||300|6|0.083|7|15|1969|1969-07-15|2016-06-24|
630|65853|13||3||0|9|28|1971|1971-09-28|2016-06-24|
631|66008|12||45|||3|7|1977|1977-03-07|2016-06-24|
632|66015|2||200|||11|11|1970|1970-11-11|2016-06-24|
633|66036|2||60||0|9|22|1965|1965-09-22|2016-06-24|
634|67664|11||25||0|6|22|1976|1976-06-22|2016-06-24|
635|67668|13||700||0|1|18|1968|1968-01-18|2016-06-24|
636|67669|10||1500||0|8|12|1969|1969-08-12|2016-06-24|
637|68206|10||355||0|8|28|1961|1961-08-28|2016-06-24|
638|68217|10||400||0|1|16|1968|1968-01-16|2016-06-24|
639|68223|11||50||0|5|15|1976|1976-05-15|2016-06-24|
640|68228|13||250||0|7|6|1961|1961-07-06|2016-06-24|
641|68231|13||3||0|2|20|1968|1968-02-20|2016-06-24|
642|68253|10||75||0|12|6|1975|1975-12-06|2016-06-24|
643|68254|11||50||0|9|19|1975|1975-09-19|2016-06-24|
644|68280|13||400||24|3|28|1960|1960-03-28|2016-06-24|
645|68283|13||300||0|1|31|1968|1968-01-31|2016-06-24|
646|68285|13||25||0|5|9|1969|1969-05-09|2016-06-24|
647|68291|13||3||0|6|29|1982|1982-06-29|2016-06-24|
648|68292|11||75||0|3|13|1978|1978-03-13|2016-06-24|
649|68294|10||50|35|0|10|20|1965|1965-10-20|2016-06-24|
650|68369|2||1850||0|7|25|1960|1960-07-25|2016-06-24|
651|68515|2||150||0|10|16|1965|1965-10-16|2016-06-24|
652|68523|10||96||8|||1952||2016-06-24|
653|68524|10||116||8|9|10|1966|1966-09-10|2016-06-24|
654|68525|10||116||6|12||1960||2016-06-24|
655|68541|2||113||0|2|14|1966|1966-02-14|2016-06-24|
656|68547|2||200||0|||||2016-06-24|
657|68548|10||360||0|11||1965||2016-06-24|
658|68553|10||58||0|1||1961||2016-06-24|
659|68554|2||187||0|||||2016-06-24|
660|68564|11||138||138|2|4|1966|1966-02-04|2016-06-24|
661|70364|10||30||0|10|11|1966|1966-10-11|2016-06-24|
662|70432|10||3||0|1|20|1966|1966-01-20|2016-06-24|
663|70433|13||2||0|1|20|1966|1966-01-20|2016-06-24|
664|70434|10||11||23|1|20|1966|1966-01-20|2016-06-24|
665|70439|1|Flowed|3||0|1|27|1966|1966-01-27|2016-06-24|
666|70442|13||20||0|2|21|1965|1965-02-21|2016-06-24|
667|70443|2||60||0.25|6|10|1965|1965-06-10|2016-06-24|
668|70444|10||50||0|8|10|1948|1948-08-10|2016-06-24|
669|70450|1|Flowed|36|54.6|1.92|11|24|1965|1965-11-24|2016-06-24|2016-06-29
670|70450|2||36||2|11|23|1965|1965-11-23|2016-06-24|
671|70461|10||20||0|10|6|1965|1965-10-06|2016-06-24|
672|70462|2||55||0|8|20|1953|1953-08-20|2016-06-24|
673|70463|10||72|100|3.5|10|6|1965|1965-10-06|2016-06-24|
674|70473|10||300|30|12|1|27|1966|1966-01-27|2016-06-24|2016-06-29
675|70483|10||25||0|||||2016-06-24|
676|70490|1|Flowed|1||0.52|1|1|1966|1966-01-01|2016-06-24|
677|70497|10||60||0|2|3|1989|1989-02-03|2016-06-24|
678|70499|1|Flowed|3||1.5|1|12|1966|1966-01-12|2016-06-24|
679|70509|2||13||0|8|29|1961|1961-08-29|2016-06-24|
680|70510|1|Flowed|2||0|2|11|1966|1966-02-11|2016-06-24|
681|70513|13||1||0|1|14|1966|1966-01-14|2016-06-24|
682|70515|13||27||4|5|5|1954|1954-05-05|2016-06-24|
683|70692|13||900||0|8|24|1967|1967-08-24|2016-06-24|
684|70708|13||3||0|7|9|1968|1968-07-09|2016-06-24|
685|70717|10||85|36|7.5|3|29|1960|1960-03-29|2016-06-24|
686|70723|13||60||0|8|24|1967|1967-08-24|2016-06-24|
687|70753|13||3||0|||||2016-06-24|
688|70964|13||3||0|7|26|1968|1968-07-26|2016-06-24|
689|70965|13||12||0|12|5|1969|1969-12-05|2016-06-24|
690|72966|2||1000|24|24|12|20|1974|1974-12-20|2016-06-24|
691|72975|2||10|||||||2016-06-24|
692|72982|2||590|||||1957||2016-06-24|
693|73016|2||1715|||7|25|1957|1957-07-25|2016-06-24|
694|73054|2||800|||12||1948||2016-06-24|
695|73059|2||550|||6|27|1950|1950-06-27|2016-06-24|
696|73061|2||940|||||1957||2016-06-24|
697|73071|1|Flowed|3||0|1|17|1966|1966-01-17|2016-06-24|
698|73072|1|Flowed|4||0|1|17|1966|1966-01-17|2016-06-24|
699|73073|13||3||0|1|17|1966|1966-01-17|2016-06-24|
700|73116|2||15|||||1961||2016-06-24|
701|73173|2||230|||||||2016-06-24|
702|73183|2||130|||||||2016-06-24|
703|73202|2||300|||||||2016-06-24|
704|73203|2||60|||||1956||2016-06-24|
705|73204|2||35|||||||2016-06-24|
706|73207|2||18|||||1940||2016-06-24|
707|73211|2||645|||||||2016-06-24|
708|73215|2||50|||||||2016-06-24|
709|73235|2||250|||||||2016-06-24|
710|73236|2||100|||||1969||2016-06-24|
711|73238|2||50|||||||2016-06-24|
712|73239|2||50|||2|20|1957|1957-02-20|2016-06-24|
713|73248|2||38|||||1969||2016-06-24|
714|73256|2||28|142||||||2016-06-24|
715|73258|2||17|||||||2016-06-24|
716|73284|2||58|||||||2016-06-24|
717|73292|2||45|116|4|1|5|1961|1961-01-05|2016-06-24|
718|73293|2||110|105||||1968||2016-06-24|
719|73295|2||30|||||||2016-06-24|
720|73314|2||50|||||1990||2016-06-24|
721|73315|2||18|55|1|1|25|1971|1971-01-25|2016-06-24|
722|73322|2||8|8||8|11|1965|1965-08-11|2016-06-24|
723|73336|2||54|30|12|9|10|1966|1966-09-10|2016-06-24|
724|73341|2||80|||||||2016-06-24|
725|73355|2||28|||||||2016-06-24|
726|73357|2||55|||||||2016-06-24|
727|73368|2||60|||||||2016-06-24|
728|73382|2||300|||||||2016-06-24|
729|73385|2||40|||||||2016-06-24|
730|73403|2||125|||||||2016-06-24|
731|73406|2||60|||||||2016-06-24|
732|73412|2||160|||||||2016-06-24|
733|73413|2||152|53||8|4|1985|1985-08-04|2016-06-24|
734|73415|2||50|72||||1968||2016-06-24|
735|73419|2||1200|||8|17|1957|1957-08-17|2016-06-24|
736|73420|2||278|||||||2016-06-24|
737|73423|2||330|||||1969||2016-06-24|
738|73431|2||50|||||||2016-06-24|
739|73440|2||105|||||1964||2016-06-24|
740|73448|2||159|||||1954||2016-06-24|
741|73449|2||207|||||1954||2016-06-24|
742|73450|2||447|||||1954||2016-06-24|
743|73460|2||31|||||||2016-06-24|
744|73472|2||1875|||7|26|1957|1957-07-26|2016-06-24|
745|73472|2||1875|94|24|||||2016-06-24|
746|73481|2||1800|105|24|||1966||2016-06-24|
747|73501|2||50|51.7||4|1|1964|1964-04-01|2016-06-24|
748|73502|2||50|||||||2016-06-24|
749|73514|2||60|||||||2016-06-24|
750|73515|2||80|187|24|5||1960||2016-06-24|
751|73570|2||175|96|6|2|26|1963|1963-02-26|2016-06-24|
752|73577|2||7|112|0.75|1|20|1972|1972-01-20|2016-06-24|
753|73583|2||80|||||1969||2016-06-24|
754|73591|2||1040|69|12|||1956||2016-06-24|
755|73598|2||160|21|1|9|13|1967|1967-09-13|2016-06-24|
756|73603|2||1010|||3|11|1957|1957-03-11|2016-06-24|
757|73611|2||713|86|11|6|18|1959|1959-06-18|2016-06-24|
758|73613|2||500|||6|7|1957|1957-06-07|2016-06-24|
759|73613|2||1220|64|34|4|2|1959|1959-04-02|2016-06-24|
760|73613|2||830|35|2|4|14|1967|1967-04-14|2016-06-24|
761|73614|2||1000|47|36|2|21|1965|1965-02-21|2016-06-24|
762|73614|2||920|38|1|4|17|1967|1967-04-17|2016-06-24|
763|73618|2||1000|37||2||1970||2016-06-24|
764|73619|2||1000|48|24|3|10|1973|1973-03-10|2016-06-24|
765|73621|2||500|||5||1995||2016-06-24|
766|73623|2||1300|62||4|29|1982|1982-04-29|2016-06-24|
767|73623|2||622|||||1987||2016-06-24|
768|73625|2||1400|34||8|29|1983|1983-08-29|2016-06-24|
769|73625|2||1356|||||1987||2016-06-24|
770|73626|2||115|||7||1938||2016-06-24|
771|73642|2||604|79|48|10|25|1978|1978-10-25|2016-06-24|
772|73643|2||602|35|48|2|16|1979|1979-02-16|2016-06-24|
773|73648|2||5|||8|31|1967|1967-08-31|2016-06-24|
774|73653|2||1000|||||||2016-06-24|
775|73666|2||843|||3|8|1950|1950-03-08|2016-06-24|
776|73671|2||12|||||1967||2016-06-24|
777|73684|2||1300|||9|24|1941|1941-09-24|2016-06-24|
778|73684|2||1300|16|300|9|23|1941|1941-09-23|2016-06-24|
779|73684|2||1300|16.3|25|||1941||2016-06-24|
780|73685|2||1350|||||1946||2016-06-24|
781|73688|2||1430|16|72|4|23|1947|1947-04-23|2016-06-24|
782|73691|2||700|||||1946||2016-06-24|
783|73710|2||960|24|1|4|23|1947|1947-04-23|2016-06-24|
784|73715|2||410|44|21|1||1966||2016-06-24|
785|73728|2||18|||||||2016-06-24|
786|73760|2||30|||||||2016-06-24|
787|73776|2||706|99|48|9|24|1978|1978-09-24|2016-06-24|
788|73777|2||448||48|||1978||2016-06-24|
789|73782|2||703|24|48|1|8|1979|1979-01-08|2016-06-24|
790|73783|2||503|50|48|3|16|1979|1979-03-16|2016-06-24|
791|73784|2||706|93|24|9|8|1978|1978-09-08|2016-06-24|
792|73785|2||602|41|48|12|20|1978|1978-12-20|2016-06-24|
793|73796|2||655|74|24|2|20|1957|1957-02-20|2016-06-24|
794|73797|2||780|76|5|6|28|1957|1957-06-28|2016-06-24|
795|73809|2||950|55||||1956||2016-06-24|
796|73817|2||1500|70||||||2016-06-24|
797|73822|2||197|27||9|26|1967|1967-09-26|2016-06-24|
798|73825|2||620|84||5|19|1982|1982-05-19|2016-06-24|
799|73825|2||525|64.67|4|||2002||2016-06-24|
800|73826|2||60|||||1969||2016-06-24|
801|73827|2||27|||||1969||2016-06-24|
802|73828|2||25|||||1967||2016-06-24|
803|73829|1|Flowed|2080|||||1962||2016-06-24|
804|73830|2||1500|90|48|||1963||2016-06-24|
805|73837|1|Flowed|458|||10||1955||2016-06-24|
806|73837|1|Flowed|385|||6|13|1957|1957-06-13|2016-06-24|
807|73837|2||375|111|24|2|20|1957|1957-02-20|2016-06-24|
808|73838|2||435|116|5|6|28|1957|1957-06-28|2016-06-24|
809|73844|2||210|||||1954||2016-06-24|
810|73846|2||1000|80|12|2|5|1974|1974-02-05|2016-06-24|
811|73847|2||1000|50||2|13|1971|1971-02-13|2016-06-24|
812|73852|2||577|||7|14|1987|1987-07-14|2016-06-24|
813|73852|2||1000|60||2|20|1971|1971-02-20|2016-06-24|
814|73853|2||500|130||8|13|1983|1983-08-13|2016-06-24|
815|73854|2||413|||7|14|1987|1987-07-14|2016-06-24|
816|73868|2||211|12||||1945||2016-06-24|
817|73870|2||370|38||||1945||2016-06-24|
818|73870|2||310|||11|16|1967|1967-11-16|2016-06-24|
819|73870|2||315|30||||||2016-06-24|
820|73876|2||370|161||3||1977||2016-06-24|
821|73877|2||1057|||||1987||2016-06-24|
822|72513|2||105|60|8|12|9|1976|1976-12-09|2016-06-24|
823|72514|2||80|65|9|1|21|1977|1977-01-21|2016-06-24|
824|72515|2||40|50|9|12|19|1976|1976-12-19|2016-06-24|
825|72541|2||38|40|12|5||1987||2016-06-24|
826|72548|2||4|||||1954||2016-06-24|
827|72572|2||18|||9||1940||2016-06-24|
828|72580|2||2||0|||||2016-06-24|
829|72580|2||2|||||||2016-06-24|
830|72586|2||7|||||||2016-06-24|
831|72586|13||7||0|7|27|1960|1960-07-27|2016-06-24|
832|72595|10||2||0|11|10|1965|1965-11-10|2016-06-24|
833|72609|2||5||0|8|23|1961|1961-08-23|2016-06-24|
834|72609|2||5|||||||2016-06-24|
835|72613|2||4|||||||2016-06-24|
836|72613|1|Flowed|4||0|3|10|1966|1966-03-10|2016-06-24|
837|72618|11||25||0|5|12|1952|1952-05-12|2016-06-24|
838|72622|10||3||0|7|25|1960|1960-07-25|2016-06-24|
839|72623|1|Flowed|3||0|11|10|1965|1965-11-10|2016-06-24|
840|72626|1|Flowed|1||0|11|10|1965|1965-11-10|2016-06-24|
841|72634|2||2||0|7|25|1960|1960-07-25|2016-06-24|
842|72646|2||250|||||1967||2016-06-24|
843|72652|2||200|||||1956||2016-06-24|
844|72663|2||15|||||||2016-06-24|
845|72667|2||850|||||1966||2016-06-24|
846|72672|2||1000|20|10|4|27|1967|1967-04-27|2016-06-24|
847|72673|2||1100|||||1967||2016-06-24|
848|72677|2||450|||||1967||2016-06-24|
849|72689|2||60|||||||2016-06-24|
850|72695|2||890|25|6|||1994||2016-06-24|
851|72695|2||1000|40|24|8|24|1993|1993-08-24|2016-06-24|
852|72703|2||1380|||||||2016-06-24|
853|72713|2||32|||||1954||2016-06-24|
854|72735|2||2||0|3|17|1966|1966-03-17|2016-06-24|
855|72738|10||36||0|3|8|1966|1966-03-08|2016-06-24|
857|72738|2||36|118.4|3|3|8|1966|1966-03-08|2016-06-24|2016-06-29
858|72747|1|Flowed|1||0|3|3|1966|1966-03-03|2016-06-24|
859|72747|2||1|||3|3|1966|1966-03-03|2016-06-24|
860|72755|1|Flowed|3||0|3|10|1966|1966-03-10|2016-06-24|
861|72756|2||10|||||||2016-06-24|
862|72756|1|Flowed|10||0|2|6|1953|1953-02-06|2016-06-24|
863|72757|1|Flowed|35||0|||||2016-06-24|
864|72758|13||50||0|3|4|1966|1966-03-04|2016-06-24|
865|72760|2||10|||||||2016-06-24|
866|72760|1|Flowed|10||0.25|8|24|1961|1961-08-24|2016-06-24|
867|72767|2||2||0.33|3|3|1966|1966-03-03|2016-06-24|
868|72776|2||45||0|||||2016-06-24|
869|72785|10||2||0|2|1|1966|1966-02-01|2016-06-24|
870|72786|13||45||0|6|1|1961|1961-06-01|2016-06-24|
871|72788|1|Flowed|2||0|2|1|1966|1966-02-01|2016-06-24|
872|72794|2||2||0.25|2|1|1966|1966-02-01|2016-06-24|
873|72796|1|Flowed|3||0|1|20|1966|1966-01-20|2016-06-24|
874|72802|2||1000|||||1960||2016-06-24|
875|72808|1|Flowed|830|||||2005||2016-06-24|
876|72811|2||3350|||||2005||2016-06-24|
877|72816|2||2|||||||2016-06-24|
878|72832|2||2000|||||1947||2016-06-24|
879|72833|2||900|||||1957||2016-06-24|
880|72834|2||1800|||||1957||2016-06-24|
881|72840|2||1150|||6|10|1947|1947-06-10|2016-06-24|
882|72845|2||958|||7|22|1948|1948-07-22|2016-06-24|
883|72854|2||513|||7|23|1948|1948-07-23|2016-06-24|
884|72855|2||25|||||1946||2016-06-24|
885|72856|2||1800|||10|22|1946|1946-10-22|2016-06-24|
886|72868|2||1700|||||1946||2016-06-24|
887|72869|2||1300|||||1946||2016-06-24|
888|72872|2||2|||3|3|1966|1966-03-03|2016-06-24|
889|72876|10||1||0|2|24|1966|1966-02-24|2016-06-24|
890|72880|1|Flowed|2||0|2|23|1966|1966-02-23|2016-06-24|
891|72880|2||2|||||||2016-06-24|
892|72895|2||3||0|2|12|1966|1966-02-12|2016-06-24|
893|72896|10||11||0|4|24|1951|1951-04-24|2016-06-24|
