,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
33,2014-01-23,393400.74971674196,162020.03856919892,510394.6138458092,393400.74971674196,393400.74971674196,-58174.05674077836,-58174.05674077836,-58174.05674077836,2363.3261343758377,2363.3261343758377,2363.3261343758377,-60537.3828751542,-60537.3828751542,-60537.3828751542,0.0,0.0,0.0,335226.6929759636
34,2014-01-24,393380.8458301976,153915.8636797797,498124.530485525,393380.8458301976,393380.8458301976,-65428.65452334371,-65428.65452334371,-65428.65452334371,-5084.718113661461,-5084.718113661461,-5084.718113661461,-60343.93640968224,-60343.93640968224,-60343.93640968224,0.0,0.0,0.0,327952.1913068539
35,2014-01-25,393360.9419436532,169402.7808007818,503485.6672158718,393360.9419436532,393360.9419436532,-61685.97833546302,-61685.97833546302,-61685.97833546302,-837.1366326651776,-837.1366326651776,-837.1366326651776,-60848.84170279784,-60848.84170279784,-60848.84170279784,0.0,0.0,0.0,331674.9636081902
36,2014-01-26,393341.038029916,154380.9351320125,509116.40538439393,393341.038029916,393341.038029916,-59142.44267291656,-59142.44267291656,-59142.44267291656,2891.201047659252,2891.201047659252,2891.201047659252,-62033.6437205758,-62033.6437205758,-62033.6437205758,0.0,0.0,0.0,334198.59535699943
37,2014-01-27,393321.1341161788,157803.87948935028,504328.56685804116,393321.1341161788,393321.1341161788,-65912.04761632548,-65912.04761632548,-65912.04761632548,-2051.993575223744,-2051.993575223744,-2051.993575223744,-63860.05404110173,-63860.05404110173,-63860.05404110173,0.0,0.0,0.0,327409.0864998533
38,2014-01-28,393301.23020244157,157789.70019141334,502362.46329778904,393301.23020244157,393301.23020244157,-69827.32374163179,-69827.32374163179,-69827.32374163179,-3556.215377963485,-3556.215377963485,-3556.215377963485,-66271.10836366829,-66271.10836366829,-66271.10836366829,0.0,0.0,0.0,323473.90646080975
39,2014-01-29,393281.32628870435,159644.66771861273,498425.4634701959,393281.32628870435,393281.32628870435,-62917.30861870803,-62917.30861870803,-62917.30861870803,6275.536517453098,6275.536517453098,6275.536517453098,-69192.84513616114,-69192.84513616114,-69192.84513616114,0.0,0.0,0.0,330364.0176699963
40,2014-01-30,393261.42237496714,140132.40530349113,492734.4913872669,393261.42237496714,393261.42237496714,-70173.13095772117,-70173.13095772117,-70173.13095772117,2363.3261343700397,2363.3261343700397,2363.3261343700397,-72536.45709209122,-72536.45709209122,-72536.45709209122,0.0,0.0,0.0,323088.291417246
41,2014-01-31,393241.5184612299,139641.1342913339,480344.17859066435,393241.5184612299,393241.5184612299,-81285.57209081769,-81285.57209081769,-81285.57209081769,-5084.7181136591735,-5084.7181136591735,-5084.7181136591735,-76200.8539771585,-76200.8539771585,-76200.8539771585,0.0,0.0,0.0,311955.94637041225
42,2014-02-01,393221.6145474927,141087.75543604733,484211.9621115149,393221.6145474927,393221.6145474927,-80912.69962560595,-80912.69962560595,-80912.69962560595,-837.1366326577939,-837.1366326577939,-837.1366326577939,-80075.56299294815,-80075.56299294815,-80075.56299294815,0.0,0.0,0.0,312308.91492188675
43,2014-02-02,393201.7106337555,136560.06071220693,499642.5103814481,393201.7106337555,393201.7106337555,-81152.68278773305,-81152.68278773305,-81152.68278773305,2891.201047661181,2891.201047661181,2891.201047661181,-84043.88383539423,-84043.88383539423,-84043.88383539423,0.0,0.0,0.0,312049.02784602245
44,2014-02-03,393181.80672001827,131575.54508958518,472163.0562822765,393181.80672001827,393181.80672001827,-90038.20151609214,-90038.20151609214,-90038.20151609214,-2051.9935752302736,-2051.9935752302736,-2051.9935752302736,-87986.20794086187,-87986.20794086187,-87986.20794086187,0.0,0.0,0.0,303143.6052039261
45,2014-02-04,393161.90280628105,115149.77740405955,473481.11978063226,393161.90280628105,393161.90280628105,-95339.62226447275,-95339.62226447275,-95339.62226447275,-3556.215377958242,-3556.215377958242,-3556.215377958242,-91783.40688651452,-91783.40688651452,-91783.40688651452,0.0,0.0,0.0,297822.2805418083
46,2014-02-05,393141.99889254384,136678.89166697528,473199.53826817224,393141.99889254384,393141.99889254384,-89044.65644579667,-89044.65644579667,-89044.65644579667,6275.536517448554,6275.536517448554,6275.536517448554,-95320.19296324524,-95320.19296324524,-95320.19296324524,0.0,0.0,0.0,304097.3424467472
47,2014-02-06,393122.09497880656,111847.4613280598,465868.9355788124,393122.09497880656,393122.09497880656,-96125.02967424745,-96125.02967424745,-96125.02967424745,2363.326134378474,2363.326134378474,2363.326134378474,-98488.3558086259,-98488.3558086259,-98488.3558086259,0.0,0.0,0.0,296997.06530455913
48,2014-02-07,393102.19106506935,118539.2033966477,465057.0002663726,393102.19106506935,393102.19106506935,-106274.50074552973,-106274.50074552973,-106274.50074552973,-5084.718113662503,-5084.718113662503,-5084.718113662503,-101189.78263186725,-101189.78263186725,-101189.78263186725,0.0,0.0,0.0,286827.69031953963
49,2014-02-08,393082.28715133213,125315.93775063622,469483.3141893185,393082.28715133213,393082.28715133213,-104176.31251349668,-104176.31251349668,-104176.31251349668,-837.1366326559661,-837.1366326559661,-837.1366326559661,-103339.1758808407,-103339.1758808407,-103339.1758808407,0.0,0.0,0.0,288905.97463783546
50,2014-02-09,393062.3832375949,110169.82637316313,461498.1943719208,393062.3832375949,393062.3832375949,-101975.18996489132,-101975.18996489132,-101975.18996489132,2891.201047654413,2891.201047654413,2891.201047654413,-104866.39101254573,-104866.39101254573,-104866.39101254573,0.0,0.0,0.0,291087.19327270356
51,2014-02-10,393042.4793238577,122441.59248054071,465595.7553916591,393042.4793238577,393042.4793238577,-107770.32165475744,-107770.32165475744,-107770.32165475744,-2051.9935752345227,-2051.9935752345227,-2051.9935752345227,-105718.3280795229,-105718.3280795229,-105718.3280795229,0.0,0.0,0.0,285272.15766910027
52,2014-02-11,393022.5754101205,119727.63827613526,479921.35572155996,393022.5754101205,393022.5754101205,-109416.53919516299,-109416.53919516299,-109416.53919516299,-3556.2153779672863,-3556.2153779672863,-3556.2153779672863,-105860.3238171957,-105860.3238171957,-105860.3238171957,0.0,0.0,0.0,283606.0362149575
53,2014-02-12,393002.67149638326,114084.17992269313,469432.21212007373,393002.67149638326,393002.67149638326,-99001.46891872703,-99001.46891872703,-99001.46891872703,6275.536517451721,6275.536517451721,6275.536517451721,-105277.00543617878,-105277.00543617878,-105277.00543617878,0.0,0.0,0.0,294001.20257765625
54,2014-02-13,392982.76758264605,105269.10813138178,461878.8411470938,392982.76758264605,392982.76758264605,-101609.2568333804,-101609.2568333804,-101609.2568333804,2363.326134377323,2363.326134377323,2363.326134377323,-103972.5829677577,-103972.5829677577,-103972.5829677577,0.0,0.0,0.0,291373.51074926567
55,2014-02-14,392962.86366890883,117645.79226576225,460853.42989270855,392962.86366890883,392962.86366890883,-107055.29144037103,-107055.29144037103,-107055.29144037103,-5084.718113654553,-5084.718113654553,-5084.718113654553,-101970.5733267165,-101970.5733267165,-101970.5733267165,0.0,0.0,0.0,285907.5722285378
56,2014-02-15,392942.9597551716,129150.57807039103,465704.38759355183,392942.9597551716,392942.9597551716,-100150.1024015144,-100150.1024015144,-100150.1024015144,-837.1366326430262,-837.1366326430262,-837.1366326430262,-99312.96576887136,-99312.96576887136,-99312.96576887136,0.0,0.0,0.0,292792.8573536572
57,2014-02-16,392923.0558414344,133554.46890474932,471896.5976102687,392923.0558414344,392923.0558414344,-93167.65360230254,-93167.65360230254,-93167.65360230254,2891.201047660278,2891.201047660278,2891.201047660278,-96058.85464996283,-96058.85464996283,-96058.85464996283,0.0,0.0,0.0,299755.40223913186
58,2014-02-17,392903.1519276972,123633.9205658114,464942.05215472565,392903.1519276972,392903.1519276972,-94334.57444115264,-94334.57444115264,-94334.57444115264,-2051.993575225641,-2051.993575225641,-2051.993575225641,-92282.58086592701,-92282.58086592701,-92282.58086592701,0.0,0.0,0.0,298568.57748654456
59,2014-02-18,392883.24801395996,124202.67073662198,473755.02407714725,392883.24801395996,392883.24801395996,-91627.65299702252,-91627.65299702252,-91627.65299702252,-3556.215377962044,-3556.215377962044,-3556.215377962044,-88071.43761906048,-88071.43761906048,-88071.43761906048,0.0,0.0,0.0,301255.59501693747
60,2014-02-19,392863.34410022286,135345.36945784415,490647.97493887803,392863.34410022286,392863.34410022286,-77247.47227666939,-77247.47227666939,-77247.47227666939,6275.536517454889,6275.536517454889,6275.536517454889,-83523.00879412428,-83523.00879412428,-83523.00879412428,0.0,0.0,0.0,315615.87182355346
61,2014-02-20,392843.4401864856,131671.6558702343,495631.4851964831,392843.4401864856,392843.4401864856,-76378.89273878606,-76378.89273878606,-76378.89273878606,2363.3261343668773,2363.3261343668773,2363.3261343668773,-78742.21887315295,-78742.21887315295,-78742.21887315295,0.0,0.0,0.0,316464.54744769953
62,2014-02-21,392823.5362727484,149872.93412264858,487719.5560744768,392823.5362727484,392823.5362727484,-78922.89976784297,-78922.89976784297,-78922.89976784297,-5084.718113652266,-5084.718113652266,-5084.718113652266,-73838.18165419072,-73838.18165419072,-73838.18165419072,0.0,0.0,0.0,313900.6365049054
63,2014-02-22,392803.63235901116,147547.63078851945,493982.46700699243,392803.63235901116,392803.63235901116,-69758.07745621439,-69758.07745621439,-69758.07745621439,-837.1366326580484,-837.1366326580484,-837.1366326580484,-68920.94082355635,-68920.94082355635,-68920.94082355635,0.0,0.0,0.0,323045.55490279675
64,2014-02-23,392783.72844527394,148357.47704734898,501418.2726072323,392783.72844527394,392783.72844527394,-61206.99744390997,-61206.99744390997,-61206.99744390997,2891.20104765786,2891.20104765786,2891.20104765786,-64098.19849156782,-64098.19849156782,-64098.19849156782,0.0,0.0,0.0,331576.73100136395
65,2014-02-24,392763.8245315367,157941.36968779477,503244.8266054491,392763.8245315367,392763.8245315367,-61524.12162238045,-61524.12162238045,-61524.12162238045,-2051.99357522989,-2051.99357522989,-2051.99357522989,-59472.128047150574,-59472.128047150574,-59472.128047150574,0.0,0.0,0.0,331239.7029091563
66,2014-02-25,392743.9206177995,156808.36162356945,506648.7799986287,392743.9206177995,392743.9206177995,-58692.58048542781,-58692.58048542781,-58692.58048542781,-3556.2153779570403,-3556.2153779570403,-3556.2153779570403,-55136.36510747077,-55136.36510747077,-55136.36510747077,0.0,0.0,0.0,334051.3401323717
67,2014-02-26,392724.0167040623,182845.3368195956,515866.16419884504,392724.0167040623,392724.0167040623,-44897.72849095027,-44897.72849095027,-44897.72849095027,6275.536517458059,6275.536517458059,6275.536517458059,-51173.265008408336,-51173.265008408336,-51173.265008408336,0.0,0.0,0.0,347826.28821311204
68,2014-02-27,392704.1127903251,176989.1055846955,527736.5272362914,392704.1127903251,392704.1127903251,-45288.18122024702,-45288.18122024702,-45288.18122024702,2363.326134375311,2363.326134375311,2363.326134375311,-47651.50735462233,-47651.50735462233,-47651.50735462233,0.0,0.0,0.0,347415.9315700781
69,2014-02-28,392684.20887658786,171902.49447163165,509974.2529847365,392684.20887658786,392684.20887658786,-49708.835966749364,-49708.835966749364,-49708.835966749364,-5084.718113655594,-5084.718113655594,-5084.718113655594,-44624.11785309377,-44624.11785309377,-44624.11785309377,0.0,0.0,0.0,342975.3729098385
70,2014-03-01,392664.30496285064,170293.16512148222,519567.6635316721,392664.30496285064,392664.30496285064,-42964.10192577152,-42964.10192577152,-42964.10192577152,-837.1366326506645,-837.1366326506645,-837.1366326506645,-42126.965293120855,-42126.965293120855,-42126.965293120855,0.0,0.0,0.0,349700.20303707913
71,2014-03-02,392644.4010491134,182321.96157107822,537756.4504384163,392644.4010491134,392644.4010491134,-37286.57642005979,-37286.57642005979,-37286.57642005979,2891.201047655439,2891.201047655439,2891.201047655439,-40177.77746771523,-40177.77746771523,-40177.77746771523,0.0,0.0,0.0,355357.82462905365
72,2014-03-03,392624.49715686747,178934.25959151526,518911.7776932119,392624.49715686747,392624.49715686747,-40827.6980441094,-40827.6980441094,-40827.6980441094,-2051.99357522329,-2051.99357522329,-2051.99357522329,-38775.70446888611,-38775.70446888611,-38775.70446888611,0.0,0.0,0.0,351796.7991127581
73,2014-03-04,392604.5932646215,183190.98723834503,532433.1038241942,392604.5932646215,392604.5932646215,-41457.6569595855,-41457.6569595855,-41457.6569595855,-3556.2153779658456,-3556.2153779658456,-3556.2153779658456,-37901.44158161965,-37901.44158161965,-37901.44158161965,0.0,0.0,0.0,351146.936305036
74,2014-03-05,392584.68937237555,178039.87060694615,530618.2801753652,392584.68937237555,392584.68937237555,-31242.370906826076,-31242.370906826076,-31242.370906826076,6275.5365174535145,6275.5365174535145,6275.5365174535145,-37517.90742427959,-37517.90742427959,-37517.90742427959,0.0,0.0,0.0,361342.3184655495
75,2014-03-06,392564.7854801296,177574.20633817732,543249.7104316601,392564.7854801296,392564.7854801296,-35208.130388372425,-35208.130388372425,-35208.130388372425,2363.3261343741606,2363.3261343741606,2363.3261343741606,-37571.45652274659,-37571.45652274659,-37571.45652274659,0.0,0.0,0.0,357356.6550917572
76,2014-03-07,392544.8815878836,174836.4449209324,508147.48327636294,392544.8815878836,392544.8815878836,-43078.30776127971,-43078.30776127971,-43078.30776127971,-5084.7181136589215,-5084.7181136589215,-5084.7181136589215,-37993.589647620785,-37993.589647620785,-37993.589647620785,0.0,0.0,0.0,349466.5738266039
77,2014-03-08,392524.9776956376,176125.2068110758,534900.4002758941,392524.9776956376,392524.9776956376,-39540.24708610081,-39540.24708610081,-39540.24708610081,-837.1366326432804,-837.1366326432804,-837.1366326432804,-38703.11045345753,-38703.11045345753,-38703.11045345753,0.0,0.0,0.0,352984.7306095368
78,2014-03-09,392505.07380339166,175705.23960684487,533879.7711011369,392505.07380339166,392505.07380339166,-36717.46262838591,-36717.46262838591,-36717.46262838591,2891.2010476530204,2891.2010476530204,2891.2010476530204,-39608.66367603893,-39608.66367603893,-39608.66367603893,0.0,0.0,0.0,355787.61117500573
79,2014-03-10,392485.16991114576,169229.01524519402,513480.4131051654,392485.16991114576,392485.16991114576,-42663.57233266615,-42663.57233266615,-42663.57233266615,-2051.9935752166894,-2051.9935752166894,-2051.9935752166894,-40611.57875744945,-40611.57875744945,-40611.57875744945,0.0,0.0,0.0,349821.5975784796
80,2014-03-11,392465.2660188998,179095.5996729512,512977.062070693,392465.2660188998,392465.2660188998,-45165.14900035257,-45165.14900035257,-45165.14900035257,-3556.2153779608416,-3556.2153779608416,-3556.2153779608416,-41608.93362239173,-41608.93362239173,-41608.93362239173,0.0,0.0,0.0,347300.11701854726
81,2014-03-12,392445.36212665384,194703.38743408257,531231.6233597592,392445.36212665384,392445.36212665384,-36221.2101736031,-36221.2101736031,-36221.2101736031,6275.536517456682,6275.536517456682,6275.536517456682,-42496.746691059794,-42496.746691059794,-42496.746691059794,0.0,0.0,0.0,356224.15195305075
82,2014-03-13,392425.4582344079,185459.40580926437,541782.5175521993,392425.4582344079,392425.4582344079,-40809.87515360727,-40809.87515360727,-40809.87515360727,2363.3261343825943,2363.3261343825943,2363.3261343825943,-43173.20128798986,-43173.20128798986,-43173.20128798986,0.0,0.0,0.0,351615.5830808006
83,2014-03-14,392405.5543421619,171312.73447458158,527579.5773510318,392405.5543421619,392405.5543421619,-48626.52362438003,-48626.52362438003,-48626.52362438003,-5084.718113656588,-5084.718113656588,-5084.718113656588,-43541.80551072344,-43541.80551072344,-43541.80551072344,0.0,0.0,0.0,343779.03071778186
84,2014-03-15,392385.65044991596,170189.76773326207,528381.388483497,392385.65044991596,392385.65044991596,-44351.52902909379,-44351.52902909379,-44351.52902909379,-837.1366326527472,-837.1366326527472,-837.1366326527472,-43514.39239644105,-43514.39239644105,-43514.39239644105,0.0,0.0,0.0,348034.12142082216
85,2014-03-16,392365.74655766995,196669.546579074,526197.7226882734,392365.74655766995,392365.74655766995,-40122.668774101665,-40122.668774101665,-40122.668774101665,2891.2010476588857,2891.2010476588857,2891.2010476588857,-43013.86982176054,-43013.86982176054,-43013.86982176054,0.0,0.0,0.0,352243.0777835683
86,2014-03-17,392345.842665424,167095.30321467904,514674.10995139147,392345.842665424,392345.842665424,-44028.630436325606,-44028.630436325606,-44028.630436325606,-2051.9935752186575,-2051.9935752186575,-2051.9935752186575,-41976.63686110694,-41976.63686110694,-41976.63686110694,0.0,0.0,0.0,348317.21222909837
87,2014-03-18,392325.93877317803,171362.9742155376,513013.73726306314,392325.93877317803,392325.93877317803,-43910.808483058085,-43910.808483058085,-43910.808483058085,-3556.2153779555993,-3556.2153779555993,-3556.2153779555993,-40354.59310510248,-40354.59310510248,-40354.59310510248,0.0,0.0,0.0,348415.13029011997
88,2014-03-19,392306.0348809321,190151.32008051034,536399.275989745,392306.0348809321,392306.0348809321,-31841.142900598425,-31841.142900598425,-31841.142900598425,6275.53651745985,6275.53651745985,6275.53651745985,-38116.67941805827,-38116.67941805827,-38116.67941805827,0.0,0.0,0.0,360464.89198033366
89,2014-03-20,392286.1309886861,195765.79736056586,531904.2231013017,392286.1309886861,392286.1309886861,-32886.57631276716,-32886.57631276716,-32886.57631276716,2363.3261343956756,2363.3261343956756,2363.3261343956756,-35249.902447162836,-35249.902447162836,-35249.902447162836,0.0,0.0,0.0,359399.55467591895
90,2014-03-21,392266.22709644015,169103.7546612697,528929.7159062234,392266.22709644015,392266.22709644015,-36844.52859476473,-36844.52859476473,-36844.52859476473,-5084.718113659963,-5084.718113659963,-5084.718113659963,-31759.81048110477,-31759.81048110477,-31759.81048110477,0.0,0.0,0.0,355421.69850167545
91,2014-03-22,392246.3232041942,198233.64289343316,538980.586374173,392246.3232041942,392246.3232041942,-28507.54117964329,-28507.54117964329,-28507.54117964329,-837.1366326509192,-837.1366326509192,-837.1366326509192,-27670.404546992366,-27670.404546992366,-27670.404546992366,0.0,0.0,0.0,363738.7820245509
92,2014-03-23,392226.4193119482,198896.54885645295,555340.3075355851,392226.4193119482,392226.4193119482,-20132.284405960723,-20132.284405960723,-20132.284405960723,2891.2010476521177,2891.2010476521177,2891.2010476521177,-23023.48545361284,-23023.48545361284,-23023.48545361284,0.0,0.0,0.0,372094.1349059875
93,2014-03-24,392206.51541970234,209161.8869436177,540019.0945251794,392206.51541970234,392206.51541970234,-19929.447917927984,-19929.447917927984,-19929.447917927984,-2051.9935752251868,-2051.9935752251868,-2051.9935752251868,-17877.454342702797,-17877.454342702797,-17877.454342702797,0.0,0.0,0.0,372277.06750177435
94,2014-03-25,392186.6115274563,204659.13685883358,546041.0006456437,392186.6115274563,392186.6115274563,-15861.816079199913,-15861.816079199913,-15861.816079199913,-3556.2153779503556,-3556.2153779503556,-3556.2153779503556,-12305.600701249556,-12305.600701249556,-12305.600701249556,0.0,0.0,0.0,376324.7954482564
95,2014-03-26,392166.70763521036,228499.6057182831,563504.0581065002,392166.70763521036,392166.70763521036,-118.39071572119724,-118.39071572119724,-118.39071572119724,6275.536517452594,6275.536517452594,6275.536517452594,-6393.927233173792,-6393.927233173792,-6393.927233173792,0.0,0.0,0.0,392048.3169194892
96,2014-03-27,392146.8037429644,217153.49907986412,563669.6506872587,392146.8037429644,392146.8037429644,2124.751105204841,2124.751105204841,2124.751105204841,2363.32613438523,2363.32613438523,2363.32613438523,-238.57502918038918,-238.57502918038918,-238.57502918038918,0.0,0.0,0.0,394271.55484816927
97,2014-03-28,392126.89985071844,216381.90668664832,557774.9574740888,392126.89985071844,392126.89985071844,972.357194081543,972.357194081543,972.357194081543,-5084.718113657629,-5084.718113657629,-5084.718113657629,6057.075307739172,6057.075307739172,6057.075307739172,0.0,0.0,0.0,393099.2570448
98,2014-03-29,392106.9959584725,245305.1156002179,580923.860626967,392106.9959584725,392106.9959584725,11548.404260941143,11548.404260941143,11548.404260941143,-837.1366326435351,-837.1366326435351,-837.1366326435351,12385.540893584675,12385.540893584675,12385.540893584675,0.0,0.0,0.0,403655.4002194136
99,2014-03-30,392087.0920662265,244345.55660856547,590536.8711516645,392087.0920662265,392087.0920662265,21529.719972584553,21529.719972584553,21529.719972584553,2891.201047657983,2891.201047657983,2891.201047657983,18638.518924926564,18638.518924926564,18638.518924926564,0.0,0.0,0.0,413616.8120388111
100,2014-03-31,392067.18817398057,240096.87914082088,590851.705490976,392067.18817398057,392067.18817398057,22658.222552293522,22658.222552293522,22658.222552293522,-2051.9935752163055,-2051.9935752163055,-2051.9935752163055,24710.21612750983,24710.21612750983,24710.21612750983,0.0,0.0,0.0,414725.4107262741
101,2014-04-01,392047.28428173455,243095.76944542574,615635.9976217696,392047.28428173455,392047.28428173455,26944.40992802074,26944.40992802074,26944.40992802074,-3556.2153779594,-3556.2153779594,-3556.2153779594,30500.625305980142,30500.625305980142,30500.625305980142,0.0,0.0,0.0,418991.6942097553
102,2014-04-02,392027.3803894886,264920.8689631666,603819.2671202021,392027.3803894886,392027.3803894886,42194.1865259234,42194.1865259234,42194.1865259234,6275.536517458475,6275.536517458475,6275.536517458475,35918.650008464916,35918.650008464916,35918.650008464916,0.0,0.0,0.0,434221.56691541197
103,2014-04-03,392007.47649724263,264413.9708142317,616258.6612315602,392007.47649724263,392007.47649724263,43248.30837926385,43248.30837926385,43248.30837926385,2363.3261343840795,2363.3261343840795,2363.3261343840795,40884.98224487977,40884.98224487977,40884.98224487977,0.0,0.0,0.0,435255.7848765065
104,2014-04-04,391987.5726049967,249158.51709378164,594136.2005606423,391987.5726049966,391987.5726049966,40249.9268305091,40249.9268305091,40249.9268305091,-5084.7181136552945,-5084.7181136552945,-5084.7181136552945,45334.6449441644,45334.6449441644,45334.6449441644,0.0,0.0,0.0,432237.4994355058
105,2014-04-05,391967.6687127507,254783.66000859268,608289.1073450552,391967.6687127507,391967.6687127507,48381.983586070855,48381.983586070855,48381.983586070855,-837.1366326361515,-837.1366326361515,-837.1366326361515,49219.120218707,49219.120218707,49219.120218707,0.0,0.0,0.0,440349.6522988216
106,2014-04-06,391947.76482050476,276232.0482163917,603798.9699309797,391947.76482050476,391947.76482050476,55399.19730717088,55399.19730717088,55399.19730717088,2891.2010476595005,2891.2010476595005,2891.2010476595005,52507.996259511376,52507.996259511376,52507.996259511376,0.0,0.0,0.0,447346.96212767565
107,2014-04-07,391927.8608885761,273744.73455870064,612635.0914296308,391927.8608885761,391927.8608885761,53138.08590456325,53138.08590456325,53138.08590456325,-2051.993575220555,-2051.993575220555,-2051.993575220555,55190.07947978381,55190.07947978381,55190.07947978381,0.0,0.0,0.0,445065.94679313933
108,2014-04-08,391907.9569566474,270021.74216861324,621917.2978968485,391907.9569566474,391907.9569566474,53717.71858547522,53717.71858547522,53717.71858547522,-3556.2153779543964,-3556.2153779543964,-3556.2153779543964,57273.93396342962,57273.93396342962,57273.93396342962,0.0,0.0,0.0,445625.6755421226
109,2014-04-09,391888.0530247187,275039.01359043305,634952.9285441494,391888.0530247187,391888.0530247187,65063.36343194426,65063.36343194426,65063.36343194426,6275.536517458931,6275.536517458931,6275.536517458931,58787.826914485326,58787.826914485326,58787.826914485326,0.0,0.0,0.0,456951.416456663
110,2014-04-10,391868.14909279,288963.9067756228,637737.0950065906,391868.14909279,391868.14909279,62142.40229796054,62142.40229796054,62142.40229796054,2363.3261343736344,2363.3261343736344,2363.3261343736344,59779.076163586906,59779.076163586906,59779.076163586906,0.0,0.0,0.0,454010.5513907505
111,2014-04-11,391848.2451608613,261852.71512970075,629385.3847177912,391848.2451608613,391848.2451608613,55228.095251383966,55228.095251383966,55228.095251383966,-5084.71811365867,-5084.71811365867,-5084.71811365867,60312.81336504263,60312.81336504263,60312.81336504263,0.0,0.0,0.0,447076.34041224525
112,2014-04-12,391828.3412289326,281611.98047315655,628960.5743891648,391828.3412289326,391828.3412289326,59633.05716920439,59633.05716920439,59633.05716920439,-837.1366326456176,-837.1366326456176,-837.1366326456176,60470.19380185001,60470.19380185001,60470.19380185001,0.0,0.0,0.0,451461.398398137
113,2014-04-13,391808.4372970039,274153.5563191409,631525.2712246759,391808.4372970039,391808.4372970039,63237.30124926519,63237.30124926519,63237.30124926519,2891.201047657081,2891.201047657081,2891.201047657081,60346.10020160812,60346.10020160812,60346.10020160812,0.0,0.0,0.0,455045.73854626913
114,2014-04-14,391788.5333650752,271117.14153523964,616922.6754326655,391788.5333650752,391788.5333650752,57994.40959472931,57994.40959472931,57994.40959472931,-2051.9935752248043,-2051.9935752248043,-2051.9935752248043,60046.40316995412,60046.40316995412,60046.40316995412,0.0,0.0,0.0,449782.9429598045
115,2014-04-15,391768.6294331465,281901.43951093097,626958.4424813944,391768.6294331465,391768.6294331465,56128.638944568855,56128.638944568855,56128.638944568855,-3556.2153779493933,-3556.2153779493933,-3556.2153779493933,59684.85432251825,59684.85432251825,59684.85432251825,0.0,0.0,0.0,447897.2683777154
116,2014-04-16,391748.7255012178,291566.5122359885,632170.4041092375,391748.7255012178,391748.7255012178,65655.23605965124,65655.23605965124,65655.23605965124,6275.536517443962,6275.536517443962,6275.536517443962,59379.69954220729,59379.69954220729,59379.69954220729,0.0,0.0,0.0,457403.96156086907
117,2014-04-17,391728.82156928914,281942.57769272284,620200.1649513285,391728.82156928914,391728.82156928914,61613.43480035499,61613.43480035499,61613.43480035499,2363.3261343867157,2363.3261343867157,2363.3261343867157,59250.10866596827,59250.10866596827,59250.10866596827,0.0,0.0,0.0,453342.25636964414
118,2014-04-18,391708.9176373604,272520.3135790303,617600.0062387742,391708.9176373604,391708.9176373604,54327.80593195597,54327.80593195597,54327.80593195597,-5084.718113656335,-5084.718113656335,-5084.718113656335,59412.52404561229,59412.52404561229,59412.52404561229,0.0,0.0,0.0,446036.7235693164
119,2014-04-19,391689.0137054317,266298.85973404435,621740.2723050406,391689.0137054317,391689.0137054317,59139.89700774383,59139.89700774383,59139.89700774383,-837.13663264379,-837.13663264379,-837.13663264379,59977.033640387635,59977.033640387635,59977.033640387635,0.0,0.0,0.0,450828.91071317554
120,2014-04-20,391669.10977350303,296238.5431151144,629244.816550811,391669.10977350303,391669.10977350303,63935.07552447734,63935.07552447734,63935.07552447734,2891.201047654661,2891.201047654661,2891.201047654661,61043.87447682268,61043.87447682268,61043.87447682268,0.0,0.0,0.0,455604.1852979804
121,2014-04-21,391649.20584157435,275786.14461683895,635080.7654784638,391649.20584157435,391649.20584157435,60648.17586018553,60648.17586018553,60648.17586018553,-2051.9935752313345,-2051.9935752313345,-2051.9935752313345,62700.169435416865,62700.169435416865,62700.169435416865,0.0,0.0,0.0,452297.3817017599
122,2014-04-22,391629.30190964555,275968.1243131957,624038.866986279,391629.30190964555,391629.30190964555,61460.77908344061,61460.77908344061,61460.77908344061,-3556.2153779581986,-3556.2153779581986,-3556.2153779581986,65016.99446139881,65016.99446139881,65016.99446139881,0.0,0.0,0.0,453090.08099308616
123,2014-04-23,391609.39797771693,292589.1597801233,633010.4222052925,391609.39797771693,391609.39797771693,74322.40112194463,74322.40112194463,74322.40112194463,6275.536517447131,6275.536517447131,6275.536517447131,68046.86460449752,68046.86460449752,68046.86460449752,0.0,0.0,0.0,465931.7990996615
124,2014-04-24,391589.49404578825,297446.62026341615,645570.9648608838,391589.49404578825,391589.49404578825,74185.04213897884,74185.04213897884,74185.04213897884,2363.3261343809177,2363.3261343809177,2363.3261343809177,71821.71600459791,71821.71600459791,71821.71600459791,0.0,0.0,0.0,465774.5361847671
125,2014-04-25,391569.59011385957,287963.4304914295,651418.0145458274,391569.59011385957,391569.59011385957,71266.72925813831,71266.72925813831,71266.72925813831,-5084.718113659663,-5084.718113659663,-5084.718113659663,76351.44737179799,76351.44737179799,76351.44737179799,0.0,0.0,0.0,462836.31937199784
126,2014-04-26,391549.68618193077,296498.5741561628,637197.8911640598,391549.68618193077,391549.68618193077,80785.93240466445,80785.93240466445,80785.93240466445,-837.1366326477004,-837.1366326477004,-837.1366326477004,81623.06903731216,81623.06903731216,81623.06903731216,0.0,0.0,0.0,472335.6185865952
