date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2017-08-29,867.52777,277504.636967,2781.752725,120726.149707,13.586513,10030.303865,108064.217736,432908.083586
2017-08-30,936.008241,313048.150348,2971.34211,120711.853954,4.114772,10090.036006,50106.199762,501625.91664199997
2017-08-31,1044.170685,314813.858912,2785.870949,120951.896435,-21.612002,10057.695093,48739.666051,549540.064333
2017-09-01,1136.578265,331426.305213,1162.007651,117811.925067,-19.979287,9957.439836,74820.712143,532290.654909
2017-09-02,1205.675495,328201.228451,999.59172,90419.320582,-25.567096,7820.442004,102403.456829,527017.732767
2017-09-03,1219.655648,349298.441938,920.14363,90361.935242,-29.569327,8925.151122,58869.644382,546895.142756
2017-09-04,1191.013639,353565.366969,1720.398373,90573.745651,-13.233918,9495.789391,102120.429633,529105.213125
2017-09-05,1211.838544,365634.230227,1898.644703,106234.424888,-11.743292,9069.302698,158067.907168,479499.893788
2017-09-06,1227.565041,364844.164451,1888.423149,120148.135566,13.416087,8999.945588,84030.677854,420947.518909
2017-09-07,1299.516278,321747.266729,1933.766298,120488.496079,39.714413,9788.6133,193681.354382,298206.303268
2017-09-08,1340.016234,334641.943502,1918.648437,120551.197074,70.189241,9467.334594,188268.051794,290982.466468
2017-09-09,1396.318485,341517.495374,1506.323639,120689.144092,68.060595,9017.296466,139776.696749,321105.33389
2017-09-10,1356.937419,351361.226272,1466.620738,120764.860651,60.675173,9514.976577,104072.466608,341677.105823
2017-09-11,1322.517504,368848.865892,1718.153104,120860.322277,35.701554,9802.689434,64718.375703,415970.717259
2017-09-12,1283.069653,367415.471415,1302.337096,120947.881211,37.707919,9614.382581,36876.825592,443632.500331
2017-09-13,1286.812122,361981.603512,1620.656887,120938.858299,46.968216,7700.056676,99090.201818,445925.287546
2017-09-14,1306.528425,374059.491711,1351.332852,120614.758574,66.908858,9350.884607,195606.661283,426480.22297
2017-09-15,1303.826692,360247.208509,1355.054843,120432.468824,89.85005,5472.827849,217603.0985,437864.928819
2017-09-16,1290.489912,360134.927677,1316.414254,120422.775879,49.327853,5998.481512,170105.794718,464617.280425
2017-09-17,1295.631987,377760.660801,1378.844804,120295.405718,46.944679,6961.057867,142684.860856,470609.971478
